order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method,product_name,category,cost,age,gender,city,customer_segment,signup_date,profit,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
O04062,C0404,P014,2024-05-18,4,55994,223976,UPI,Product_14,Home,49898,22,Female,Bangalore,Budget,2024-12-13,24384,42,7,691377,2,1,2,5,At Risk
O04063,C0104,P040,2024-09-14,2,39708,79416,UPI,Product_40,Sports,5618,53,Male,Mumbai,Regular,2024-12-06,68180,43,13,1363984,2,4,5,11,Loyal Customers
O04064,C0260,P064,2024-08-28,2,36938,73876,Net Banking,Product_64,Beauty,5023,22,Female,Chennai,Regular,2024-11-28,63830,28,10,1248561,3,3,5,11,Loyal Customers
O04065,C0334,P096,2024-04-23,3,34552,103656,Card,Product_96,Electronics,14738,46,Female,Chennai,Regular,2024-03-18,59442,99,7,968498,1,1,3,5,At Risk
O04066,C0110,P052,2024-08-31,3,50871,152613,Net Banking,Product_52,Sports,9147,58,Female,Delhi,Premium,2024-12-10,125172,19,7,587441,4,1,1,6,At Risk
O04067,C0008,P033,2024-01-05,1,16240,16240,UPI,Product_33,Sports,46502,39,Female,Mumbai,Premium,2024-06-21,-30262,27,14,1245311,3,5,5,13,Champions
O04068,C0319,P015,2024-09-19,3,13648,40944,Net Banking,Product_15,Home,22102,52,Male,Hyderabad,Budget,2024-12-08,-25362,8,8,865530,5,2,3,10,Loyal Customers
O04069,C0497,P003,2024-03-06,2,36713,73426,Net Banking,Product_3,Fashion,44697,39,Female,Pune,Budget,2024-10-05,-15968,29,12,1364465,3,4,5,12,Loyal Customers
O04070,C0069,P045,2024-03-26,3,52611,157833,UPI,Product_45,Home,11283,26,Female,Pune,Regular,2024-02-07,123984,72,11,1100547,1,3,4,8,Potential Loyal
O04071,C0474,P034,2024-03-28,1,43939,43939,Card,Product_34,Sports,31356,31,Female,Chennai,Regular,2024-09-26,12583,14,15,1404592,4,5,5,14,Champions
O04072,C0458,P011,2024-11-30,5,3283,16415,Cash,Product_11,Electronics,16756,30,Female,Hyderabad,Premium,2024-01-24,-67365,31,12,1348567,3,4,5,12,Loyal Customers
O04073,C0231,P060,2024-05-17,2,1479,2958,Cash,Product_60,Electronics,38400,46,Male,Chennai,Regular,2024-01-15,-73842,3,13,1395946,5,4,5,14,Champions
O04074,C0034,P003,2024-12-19,1,47352,47352,Net Banking,Product_3,Fashion,44697,37,Male,Mumbai,Regular,2024-03-23,2655,12,10,1259649,4,3,5,12,Loyal Customers
O04075,C0354,P076,2024-10-16,3,7534,22602,Card,Product_76,Fashion,48200,51,Male,Chennai,Budget,2024-08-04,-121998,1,11,706815,5,3,2,10,Loyal Customers
O04076,C0082,P035,2024-05-02,3,52169,156507,UPI,Product_35,Fashion,44022,53,Male,Delhi,Premium,2024-12-19,24441,65,5,653335,1,1,2,4,At Risk
O04077,C0031,P080,2024-11-11,4,47831,191324,Cash,Product_80,Sports,28295,59,Female,Delhi,Regular,2024-08-10,78144,5,10,957206,5,3,3,11,Loyal Customers
O04078,C0051,P082,2024-05-21,2,10450,20900,Net Banking,Product_82,Beauty,16720,61,Male,Delhi,Regular,2024-06-22,-12540,90,9,955990,1,2,3,6,At Risk
O04079,C0015,P076,2024-03-18,5,32107,160535,Net Banking,Product_76,Fashion,48200,47,Female,Mumbai,Regular,2024-06-30,-80465,267,6,811310,1,1,3,5,At Risk
O04080,C0131,P074,2024-04-03,4,14414,57656,Card,Product_74,Beauty,35709,45,Female,Delhi,Regular,2024-06-21,-85180,84,9,968676,1,2,3,6,At Risk
O04081,C0192,P011,2024-06-01,4,56180,224720,Card,Product_11,Electronics,16756,36,Female,Delhi,Regular,2024-12-18,157696,68,12,1418307,1,4,5,10,Loyal Customers
O04082,C0095,P038,2024-12-21,1,18368,18368,Card,Product_38,Sports,29778,19,Male,Bangalore,Premium,2024-10-24,-11410,10,14,1434407,4,5,5,14,Champions
O04083,C0089,P054,2024-09-30,1,8070,8070,UPI,Product_54,Electronics,37456,44,Male,Bangalore,Premium,2024-12-25,-29386,1,11,976485,5,3,4,12,Loyal Customers
O04084,C0019,P025,2024-09-26,3,26072,78216,Net Banking,Product_25,Electronics,45738,62,Male,Chennai,Regular,2024-01-29,-58998,4,15,1402324,5,5,5,15,Champions
O04085,C0051,P089,2024-01-26,4,15097,60388,Net Banking,Product_89,Electronics,4909,61,Male,Delhi,Regular,2024-06-22,40752,90,9,955990,1,2,3,6,At Risk
O04086,C0007,P020,2024-08-17,5,27172,135860,Card,Product_20,Electronics,4571,35,Male,Mumbai,Budget,2024-08-04,113005,11,9,792303,4,2,2,8,Potential Loyal
O04087,C0029,P020,2024-10-31,1,3083,3083,Cash,Product_20,Electronics,4571,51,Female,Hyderabad,Premium,2024-12-14,-1488,27,8,332188,3,2,1,6,At Risk
O04088,C0400,P031,2024-07-31,4,59540,238160,Card,Product_31,Sports,49503,38,Female,Bangalore,Regular,2024-11-04,40148,78,12,1233437,1,4,5,10,Loyal Customers
O04089,C0036,P074,2024-07-28,3,13883,41649,UPI,Product_74,Beauty,35709,19,Male,Bangalore,Regular,2024-05-02,-65478,14,5,268582,4,1,1,6,At Risk
O04090,C0006,P044,2024-11-05,4,32181,128724,Cash,Product_44,Fashion,35670,62,Female,Mumbai,Regular,2024-10-28,-13956,56,10,830905,1,3,3,7,Potential Loyal
O04091,C0016,P008,2024-05-04,1,33435,33435,Card,Product_8,Electronics,26769,31,Female,Chennai,Budget,2024-11-27,6666,75,13,1063693,1,4,4,9,Potential Loyal
O04092,C0171,P073,2024-08-24,1,2703,2703,Card,Product_73,Fashion,8274,32,Female,Mumbai,Regular,2024-01-08,-5571,0,11,994087,5,3,4,12,Loyal Customers
O04093,C0316,P060,2024-01-18,1,13419,13419,Net Banking,Product_60,Electronics,38400,18,Male,Bangalore,Premium,2024-03-11,-24981,29,10,960378,3,3,3,9,Potential Loyal
O04094,C0088,P021,2024-04-14,1,8153,8153,Net Banking,Product_21,Home,31000,44,Male,Mumbai,Budget,2024-06-19,-22847,1,10,829718,5,3,3,11,Loyal Customers
O04095,C0290,P006,2024-02-08,5,31973,159865,Net Banking,Product_6,Sports,28529,44,Female,Pune,Regular,2024-07-31,17220,15,15,1117859,4,5,4,13,Champions
O04096,C0254,P019,2024-01-13,2,8861,17722,Cash,Product_19,Fashion,45901,27,Male,Chennai,Budget,2024-12-11,-74080,19,13,1029532,4,4,4,12,Loyal Customers
O04097,C0162,P091,2024-07-27,3,49724,149172,UPI,Product_91,Sports,29757,62,Female,Chennai,Budget,2024-09-08,59901,20,10,760844,3,3,2,8,Potential Loyal
O04098,C0254,P015,2024-10-07,5,11956,59780,UPI,Product_15,Home,22102,27,Male,Chennai,Budget,2024-12-11,-50730,19,13,1029532,4,4,4,12,Loyal Customers
O04099,C0243,P001,2024-06-05,4,17831,71324,Card,Product_1,Home,1423,36,Female,Delhi,Budget,2024-07-21,65632,10,17,1777229,4,5,5,14,Champions
O04100,C0209,P007,2024-04-25,2,55070,110140,Cash,Product_7,Electronics,21991,56,Male,Chennai,Premium,2024-06-08,66158,35,5,315448,2,1,1,4,At Risk
O04101,C0151,P017,2024-03-14,2,24628,49256,UPI,Product_17,Home,1249,24,Female,Bangalore,Budget,2024-08-23,46758,61,10,757948,1,3,2,6,At Risk
O04102,C0332,P051,2024-06-24,1,10441,10441,Card,Product_51,Beauty,4146,29,Male,Chennai,Premium,2024-03-31,6295,32,11,612614,3,3,2,8,Potential Loyal
O04103,C0110,P076,2024-02-12,3,50501,151503,Card,Product_76,Fashion,48200,58,Female,Delhi,Premium,2024-12-10,6903,19,7,587441,4,1,1,6,At Risk
O04104,C0489,P094,2024-05-19,1,39229,39229,Cash,Product_94,Beauty,26862,24,Female,Bangalore,Budget,2024-08-29,12367,51,11,838907,2,3,3,8,Potential Loyal
O04105,C0380,P058,2024-04-02,4,58888,235552,Net Banking,Product_58,Home,26448,56,Male,Chennai,Budget,2024-10-21,129760,63,14,843995,1,5,3,9,Potential Loyal
O04106,C0316,P003,2024-04-03,2,45197,90394,Net Banking,Product_3,Fashion,44697,18,Male,Bangalore,Premium,2024-03-11,1000,29,10,960378,3,3,3,9,Potential Loyal
O04107,C0329,P081,2024-02-18,3,21696,65088,Card,Product_81,Fashion,25356,58,Male,Hyderabad,Budget,2024-04-09,-10980,69,8,421491,1,2,1,4,At Risk
O04108,C0473,P017,2024-02-10,4,27802,111208,Net Banking,Product_17,Home,1249,65,Male,Chennai,Premium,2024-09-22,106212,8,12,910747,5,4,3,12,Loyal Customers
O04109,C0309,P039,2024-12-12,5,2579,12895,Card,Product_39,Home,46622,56,Male,Delhi,Premium,2024-03-21,-220215,7,5,292774,5,1,1,7,Potential Loyal
O04110,C0139,P045,2024-10-03,3,39295,117885,Cash,Product_45,Home,11283,21,Female,Mumbai,Budget,2024-02-05,84036,4,11,684113,5,3,2,10,Loyal Customers
O04111,C0058,P049,2024-02-24,1,9612,9612,UPI,Product_49,Electronics,32535,42,Male,Pune,Regular,2024-08-20,-22923,38,17,1315778,2,5,5,12,Loyal Customers
O04112,C0295,P086,2024-10-01,1,21949,21949,UPI,Product_86,Beauty,2611,26,Male,Hyderabad,Budget,2024-10-14,19338,91,11,911331,1,3,3,7,Potential Loyal
O04113,C0088,P056,2024-07-26,5,58726,293630,Cash,Product_56,Home,44590,44,Male,Mumbai,Budget,2024-06-19,70680,1,10,829718,5,3,3,11,Loyal Customers
O04114,C0376,P078,2024-07-30,5,58992,294960,Cash,Product_78,Beauty,20053,19,Female,Mumbai,Premium,2024-10-07,194695,31,7,1075464,3,1,4,8,Potential Loyal
O04115,C0246,P072,2024-09-20,4,52849,211396,Net Banking,Product_72,Home,9215,40,Male,Chennai,Premium,2024-11-13,174536,17,20,2230764,4,5,5,14,Champions
O04116,C0065,P028,2024-01-31,4,25862,103448,UPI,Product_28,Fashion,14973,33,Female,Delhi,Budget,2024-05-06,43556,12,8,578289,4,2,1,7,Potential Loyal
O04117,C0257,P068,2024-08-21,3,21444,64332,Cash,Product_68,Beauty,25040,65,Female,Hyderabad,Regular,2024-11-22,-10788,13,11,716363,4,3,2,9,Potential Loyal
O04118,C0013,P066,2024-12-02,2,29725,59450,UPI,Product_66,Fashion,27295,22,Male,Chennai,Premium,2024-05-28,4860,29,9,652911,3,2,2,7,Potential Loyal
O04119,C0290,P015,2024-09-08,5,3131,15655,Cash,Product_15,Home,22102,44,Female,Pune,Regular,2024-07-31,-94855,15,15,1117859,4,5,4,13,Champions
O04120,C0318,P073,2024-08-11,2,6619,13238,Cash,Product_73,Fashion,8274,49,Female,Mumbai,Premium,2024-07-13,-3310,51,12,1543948,2,4,5,11,Loyal Customers
O04121,C0023,P007,2024-09-27,4,38439,153756,Card,Product_7,Electronics,21991,27,Female,Mumbai,Premium,2024-10-14,65792,45,13,1257137,2,4,5,11,Loyal Customers
O04122,C0202,P078,2024-04-11,2,55631,111262,Cash,Product_78,Beauty,20053,36,Female,Hyderabad,Premium,2024-08-20,71156,28,8,417205,3,2,1,6,At Risk
O04123,C0118,P036,2024-09-18,5,18630,93150,Net Banking,Product_36,Sports,16717,51,Female,Pune,Budget,2024-09-15,9565,20,9,641543,3,2,2,7,Potential Loyal
O04124,C0139,P058,2024-03-21,1,34041,34041,UPI,Product_58,Home,26448,21,Female,Mumbai,Budget,2024-02-05,7593,4,11,684113,5,3,2,10,Loyal Customers
O04125,C0115,P074,2024-06-12,5,27884,139420,Cash,Product_74,Beauty,35709,27,Male,Delhi,Regular,2024-04-22,-39125,20,9,1025068,3,2,4,9,Potential Loyal
O04126,C0222,P024,2024-01-05,2,47819,95638,Card,Product_24,Home,46608,60,Male,Pune,Premium,2024-03-05,2422,21,10,877106,3,3,3,9,Potential Loyal
O04127,C0034,P022,2024-09-08,2,49724,99448,Card,Product_22,Beauty,10967,37,Male,Mumbai,Regular,2024-03-23,77514,12,10,1259649,4,3,5,12,Loyal Customers
O04128,C0444,P002,2024-01-01,3,22551,67653,Card,Product_2,Sports,19834,46,Male,Mumbai,Premium,2024-01-26,8151,95,14,1159759,1,5,4,10,Loyal Customers
O04129,C0390,P028,2024-01-11,1,4995,4995,UPI,Product_28,Fashion,14973,48,Male,Mumbai,Premium,2024-08-22,-9978,174,7,493504,1,1,1,3,At Risk
O04130,C0281,P067,2024-05-29,4,17296,69184,Net Banking,Product_67,Beauty,9375,57,Male,Chennai,Budget,2024-09-23,31684,51,10,635743,2,3,2,7,Potential Loyal
O04131,C0233,P031,2024-11-09,5,8289,41445,UPI,Product_31,Sports,49503,41,Female,Mumbai,Premium,2024-09-28,-206070,27,17,1734147,3,5,5,13,Champions
O04132,C0002,P067,2024-10-17,5,38469,192345,UPI,Product_67,Beauty,9375,33,Male,Mumbai,Budget,2024-02-22,145470,61,16,1455046,1,5,5,11,Loyal Customers
O04133,C0063,P033,2024-01-02,1,27620,27620,UPI,Product_33,Sports,46502,48,Male,Delhi,Budget,2024-02-11,-18882,104,8,707795,1,2,2,5,At Risk
O04134,C0297,P012,2024-11-17,4,38205,152820,Card,Product_12,Beauty,17590,45,Male,Bangalore,Budget,2024-06-08,82460,29,6,576660,3,1,1,5,At Risk
O04135,C0421,P031,2024-09-10,2,45925,91850,Card,Product_31,Sports,49503,47,Male,Hyderabad,Premium,2024-02-03,-7156,7,8,1016048,5,2,4,11,Loyal Customers
O04136,C0479,P059,2024-09-29,5,45122,225610,Net Banking,Product_59,Fashion,697,37,Female,Chennai,Premium,2024-12-19,222125,37,11,1143291,2,3,4,9,Potential Loyal
O04137,C0379,P092,2024-07-17,5,3931,19655,UPI,Product_92,Electronics,44541,58,Female,Delhi,Premium,2024-09-12,-203050,38,11,853572,2,3,3,8,Potential Loyal
O04138,C0278,P094,2024-10-05,3,20674,62022,UPI,Product_94,Beauty,26862,21,Male,Chennai,Regular,2024-09-26,-18564,27,12,1098435,3,4,4,11,Loyal Customers
O04139,C0483,P071,2024-05-12,4,32459,129836,Net Banking,Product_71,Sports,45243,36,Male,Bangalore,Budget,2024-02-10,-51136,28,5,356179,3,1,1,5,At Risk
O04140,C0126,P006,2024-11-01,1,2511,2511,Cash,Product_6,Sports,28529,39,Female,Pune,Premium,2024-04-15,-26018,41,19,1365623,2,5,5,12,Loyal Customers
O04141,C0351,P029,2024-03-01,2,29479,58958,UPI,Product_29,Beauty,9253,62,Female,Mumbai,Budget,2024-12-28,40452,35,12,869877,2,4,3,9,Potential Loyal
O04142,C0371,P032,2024-02-19,4,6405,25620,UPI,Product_32,Beauty,24985,43,Female,Mumbai,Regular,2024-02-11,-74320,0,9,710492,5,2,2,9,Potential Loyal
O04143,C0163,P012,2024-11-26,5,37391,186955,Cash,Product_12,Beauty,17590,46,Male,Delhi,Regular,2024-04-23,99005,29,11,1158959,3,3,4,10,Loyal Customers
O04144,C0356,P034,2024-03-13,3,33849,101547,Cash,Product_34,Sports,31356,29,Male,Bangalore,Regular,2024-04-08,7479,1,12,1453967,5,4,5,14,Champions
O04145,C0077,P003,2024-05-13,2,42675,85350,UPI,Product_3,Fashion,44697,31,Female,Mumbai,Budget,2024-11-20,-4044,63,16,1098000,1,5,4,10,Loyal Customers
O04146,C0036,P047,2024-05-02,2,22229,44458,Cash,Product_47,Fashion,8117,19,Male,Bangalore,Regular,2024-05-02,28224,14,5,268582,4,1,1,6,At Risk
O04147,C0212,P053,2024-06-13,1,30260,30260,Net Banking,Product_53,Beauty,27725,27,Female,Chennai,Regular,2024-09-17,2535,90,7,780123,1,1,2,4,At Risk
O04148,C0484,P074,2024-05-08,5,40140,200700,Cash,Product_74,Beauty,35709,40,Female,Chennai,Regular,2024-09-02,22155,57,14,1140808,1,5,4,10,Loyal Customers
O04149,C0298,P091,2024-07-26,3,57572,172716,Net Banking,Product_91,Sports,29757,40,Male,Hyderabad,Budget,2024-04-18,83445,44,10,1058634,2,3,4,9,Potential Loyal
O04150,C0227,P019,2024-01-30,1,7258,7258,Card,Product_19,Fashion,45901,61,Female,Bangalore,Budget,2024-09-06,-38643,42,5,327922,2,1,1,4,At Risk
O04151,C0137,P083,2024-03-12,1,54091,54091,UPI,Product_83,Fashion,23185,39,Female,Bangalore,Regular,2024-05-09,30906,9,9,702447,4,2,2,8,Potential Loyal
O04152,C0353,P065,2024-11-30,2,10029,20058,Card,Product_65,Home,2579,39,Male,Chennai,Budget,2024-12-16,14900,31,10,822196,3,3,3,9,Potential Loyal
O04153,C0263,P058,2024-05-27,5,51269,256345,UPI,Product_58,Home,26448,52,Male,Pune,Regular,2024-07-08,124105,76,6,571774,1,1,1,3,At Risk
O04154,C0077,P051,2024-09-28,2,3207,6414,Cash,Product_51,Beauty,4146,31,Female,Mumbai,Budget,2024-11-20,-1878,63,16,1098000,1,5,4,10,Loyal Customers
O04155,C0257,P009,2024-12-18,4,18175,72700,Cash,Product_9,Fashion,12609,65,Female,Hyderabad,Regular,2024-11-22,22264,13,11,716363,4,3,2,9,Potential Loyal
O04156,C0464,P018,2024-07-02,4,15902,63608,Card,Product_18,Home,43339,48,Male,Bangalore,Regular,2024-12-10,-109748,53,11,1027547,2,3,4,9,Potential Loyal
O04157,C0211,P040,2024-06-25,2,15566,31132,Net Banking,Product_40,Sports,5618,32,Male,Pune,Premium,2024-11-27,19896,130,5,413335,1,1,1,3,At Risk
O04158,C0009,P002,2024-03-22,3,6714,20142,UPI,Product_2,Sports,19834,24,Male,Pune,Premium,2024-07-02,-39360,5,17,1900940,5,5,5,15,Champions
O04159,C0396,P072,2024-12-25,2,37153,74306,Cash,Product_72,Home,9215,43,Female,Pune,Regular,2024-04-05,55876,6,16,1273445,5,5,5,15,Champions
O04160,C0055,P071,2024-08-02,1,45998,45998,UPI,Product_71,Sports,45243,24,Male,Chennai,Budget,2024-01-08,755,142,10,609013,1,3,2,6,At Risk
O04161,C0322,P023,2024-10-16,3,23672,71016,UPI,Product_23,Sports,45462,54,Female,Hyderabad,Regular,2024-12-29,-65370,50,11,1176106,2,3,4,9,Potential Loyal
O04162,C0147,P086,2024-01-17,4,8498,33992,UPI,Product_86,Beauty,2611,55,Male,Delhi,Budget,2024-06-03,23548,32,7,627504,3,1,2,6,At Risk
O04163,C0238,P078,2024-01-29,2,15356,30712,Cash,Product_78,Beauty,20053,47,Female,Chennai,Budget,2024-03-21,-9394,2,14,1517733,5,5,5,15,Champions
O04164,C0219,P053,2024-02-13,1,4524,4524,Card,Product_53,Beauty,27725,42,Female,Bangalore,Premium,2024-12-23,-23201,52,15,1507537,2,5,5,12,Loyal Customers
O04165,C0288,P032,2024-08-22,5,10392,51960,UPI,Product_32,Beauty,24985,24,Male,Chennai,Budget,2024-10-09,-72965,6,16,1800035,5,5,5,15,Champions
O04166,C0016,P012,2024-03-06,2,14140,28280,Net Banking,Product_12,Beauty,17590,31,Female,Chennai,Budget,2024-11-27,-6900,75,13,1063693,1,4,4,9,Potential Loyal
O04167,C0036,P045,2024-01-16,1,9198,9198,Cash,Product_45,Home,11283,19,Male,Bangalore,Regular,2024-05-02,-2085,14,5,268582,4,1,1,6,At Risk
O04168,C0485,P069,2024-09-11,3,1755,5265,Net Banking,Product_69,Beauty,29895,31,Male,Hyderabad,Regular,2024-10-14,-84420,30,13,1255811,3,4,5,12,Loyal Customers
O04169,C0223,P097,2024-05-12,3,15705,47115,Cash,Product_97,Sports,9683,50,Female,Delhi,Regular,2024-02-21,18066,6,15,885451,5,5,3,13,Champions
O04170,C0196,P093,2024-06-05,1,58364,58364,Card,Product_93,Electronics,16538,23,Male,Chennai,Budget,2024-10-27,41826,42,10,975851,2,3,4,9,Potential Loyal
O04171,C0458,P019,2024-04-22,4,28457,113828,Cash,Product_19,Fashion,45901,30,Female,Hyderabad,Premium,2024-01-24,-69776,31,12,1348567,3,4,5,12,Loyal Customers
O04172,C0197,P004,2024-02-15,1,41765,41765,Cash,Product_4,Sports,12001,19,Female,Hyderabad,Premium,2024-03-30,29764,13,12,1415555,4,4,5,13,Champions
O04173,C0122,P001,2024-11-16,3,33716,101148,Card,Product_1,Home,1423,46,Male,Chennai,Regular,2024-04-30,96879,8,8,1004006,5,2,4,11,Loyal Customers
O04174,C0494,P094,2024-03-17,3,33231,99693,Cash,Product_94,Beauty,26862,29,Female,Mumbai,Premium,2024-07-22,19107,44,11,1229894,2,3,5,10,Loyal Customers
O04175,C0121,P045,2024-02-12,5,28646,143230,Net Banking,Product_45,Home,11283,51,Female,Chennai,Premium,2024-05-20,86815,77,9,994904,1,2,4,7,Potential Loyal
O04176,C0210,P069,2024-06-11,2,11694,23388,UPI,Product_69,Beauty,29895,53,Male,Hyderabad,Regular,2024-02-17,-36402,2,10,374653,5,3,1,9,Potential Loyal
O04177,C0384,P087,2024-08-22,2,55136,110272,Card,Product_87,Electronics,40799,51,Male,Pune,Regular,2024-01-23,28674,38,8,970073,2,2,3,7,Potential Loyal
O04178,C0202,P058,2024-07-19,1,34383,34383,Net Banking,Product_58,Home,26448,36,Female,Hyderabad,Premium,2024-08-20,7935,28,8,417205,3,2,1,6,At Risk
O04179,C0361,P050,2024-07-23,3,46795,140385,Card,Product_50,Beauty,33947,44,Female,Chennai,Budget,2024-05-01,38544,24,12,1256589,3,4,5,12,Loyal Customers
O04180,C0439,P017,2024-11-14,3,6019,18057,Net Banking,Product_17,Home,1249,21,Male,Pune,Regular,2024-09-04,14310,47,7,449241,2,1,1,4,At Risk
O04181,C0453,P053,2024-09-18,5,29966,149830,Cash,Product_53,Beauty,27725,43,Female,Delhi,Regular,2024-01-27,11205,0,11,1392172,5,3,5,13,Champions
O04182,C0405,P080,2024-08-27,3,32018,96054,UPI,Product_80,Sports,28295,28,Male,Mumbai,Budget,2024-12-13,11169,36,14,1127306,2,5,4,11,Loyal Customers
O04183,C0340,P021,2024-11-23,5,4938,24690,Card,Product_21,Home,31000,42,Female,Hyderabad,Budget,2024-01-22,-130310,35,11,1202470,2,3,4,9,Potential Loyal
O04184,C0186,P002,2024-02-25,1,28052,28052,Cash,Product_2,Sports,19834,56,Female,Bangalore,Premium,2024-04-28,8218,18,6,352539,4,1,1,6,At Risk
O04185,C0257,P073,2024-03-15,4,20748,82992,Card,Product_73,Fashion,8274,65,Female,Hyderabad,Regular,2024-11-22,49896,13,11,716363,4,3,2,9,Potential Loyal
O04186,C0121,P041,2024-04-17,3,54195,162585,Cash,Product_41,Electronics,7853,51,Female,Chennai,Premium,2024-05-20,139026,77,9,994904,1,2,4,7,Potential Loyal
O04187,C0028,P040,2024-07-12,4,58586,234344,Card,Product_40,Sports,5618,22,Female,Pune,Budget,2024-08-27,211872,41,18,1392079,2,5,5,12,Loyal Customers
O04188,C0486,P015,2024-06-21,2,6693,13386,Net Banking,Product_15,Home,22102,62,Female,Mumbai,Premium,2024-11-11,-30818,75,8,541142,1,2,1,4,At Risk
O04189,C0432,P033,2024-07-01,5,49382,246910,Card,Product_33,Sports,46502,55,Male,Mumbai,Budget,2024-11-15,14400,53,11,1060623,2,3,4,9,Potential Loyal
O04190,C0183,P033,2024-03-29,5,52488,262440,UPI,Product_33,Sports,46502,31,Male,Bangalore,Budget,2024-02-11,29930,0,5,580427,5,1,1,7,Potential Loyal
O04191,C0497,P052,2024-05-24,3,53496,160488,UPI,Product_52,Sports,9147,39,Female,Pune,Budget,2024-10-05,133047,29,12,1364465,3,4,5,12,Loyal Customers
O04192,C0393,P016,2024-12-29,1,44947,44947,Net Banking,Product_16,Sports,38672,52,Female,Bangalore,Premium,2024-11-27,6275,2,15,1572961,5,5,5,15,Champions
O04193,C0397,P026,2024-02-11,5,37073,185365,Card,Product_26,Home,42358,49,Female,Bangalore,Budget,2024-05-16,-26425,53,8,921911,2,2,3,7,Potential Loyal
O04194,C0238,P032,2024-12-08,1,57175,57175,Net Banking,Product_32,Beauty,24985,47,Female,Chennai,Budget,2024-03-21,32190,2,14,1517733,5,5,5,15,Champions
O04195,C0120,P040,2024-12-12,2,23109,46218,Cash,Product_40,Sports,5618,46,Female,Mumbai,Budget,2024-05-21,34982,19,5,509631,4,1,1,6,At Risk
O04196,C0257,P065,2024-02-03,2,48449,96898,Cash,Product_65,Home,2579,65,Female,Hyderabad,Regular,2024-11-22,91740,13,11,716363,4,3,2,9,Potential Loyal
O04197,C0301,P054,2024-07-26,5,2520,12600,Net Banking,Product_54,Electronics,37456,32,Female,Hyderabad,Budget,2024-11-10,-174680,36,12,1180031,2,4,4,10,Loyal Customers
O04198,C0133,P100,2024-02-20,1,23761,23761,UPI,Product_100,Sports,21399,26,Male,Pune,Budget,2024-10-15,2362,43,9,908479,2,2,3,7,Potential Loyal
O04199,C0023,P024,2024-07-08,1,11551,11551,Cash,Product_24,Home,46608,27,Female,Mumbai,Premium,2024-10-14,-35057,45,13,1257137,2,4,5,11,Loyal Customers
O04200,C0101,P085,2024-04-05,3,6391,19173,Card,Product_85,Electronics,48015,60,Female,Hyderabad,Regular,2024-12-05,-124872,28,7,535087,3,1,1,5,At Risk
O04201,C0442,P004,2024-07-24,1,47414,47414,UPI,Product_4,Sports,12001,26,Female,Hyderabad,Budget,2024-02-24,35413,1,11,1037556,5,3,4,12,Loyal Customers
O04202,C0160,P079,2024-01-03,5,28779,143895,Card,Product_79,Sports,44638,53,Male,Hyderabad,Premium,2024-02-13,-79295,108,12,1610281,1,4,5,10,Loyal Customers
O04203,C0255,P019,2024-11-24,1,47761,47761,Net Banking,Product_19,Fashion,45901,43,Female,Delhi,Regular,2024-01-08,1860,3,12,825759,5,4,3,12,Loyal Customers
O04204,C0028,P008,2024-02-01,2,11692,23384,Card,Product_8,Electronics,26769,22,Female,Pune,Budget,2024-08-27,-30154,41,18,1392079,2,5,5,12,Loyal Customers
O04205,C0054,P077,2024-10-30,4,37094,148376,UPI,Product_77,Electronics,727,47,Male,Delhi,Regular,2024-10-08,145468,62,9,919717,1,2,3,6,At Risk
O04206,C0042,P012,2024-01-07,3,3125,9375,Card,Product_12,Beauty,17590,41,Female,Hyderabad,Regular,2024-03-02,-43395,33,3,64609,3,1,1,5,At Risk
