order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,profit,payment_method
O04183,C0340,P021,2024-11-23,5,4938,24690,-130310,Card
O04184,C0186,P002,2024-02-25,1,28052,28052,8218,Cash
O04185,C0257,P073,2024-03-15,4,20748,82992,49896,Card
O04186,C0121,P041,2024-04-17,3,54195,162585,139026,Cash
O04187,C0028,P040,2024-07-12,4,58586,234344,211872,Card
O04188,C0486,P015,2024-06-21,2,6693,13386,-30818,Net Banking
O04189,C0432,P033,2024-07-01,5,49382,246910,14400,Card
O04190,C0183,P033,2024-03-29,5,52488,262440,29930,UPI
O04191,C0497,P052,2024-05-24,3,53496,160488,133047,UPI
O04192,C0393,P016,2024-12-29,1,44947,44947,6275,Net Banking
O04193,C0397,P026,2024-02-11,5,37073,185365,-26425,Card
O04194,C0238,P032,2024-12-08,1,57175,57175,32190,Net Banking
O04195,C0120,P040,2024-12-12,2,23109,46218,34982,Cash
O04196,C0257,P065,2024-02-03,2,48449,96898,91740,Cash
O04197,C0301,P054,2024-07-26,5,2520,12600,-174680,Net Banking
O04198,C0133,P100,2024-02-20,1,23761,23761,2362,UPI
O04199,C0023,P024,2024-07-08,1,11551,11551,-35057,Cash
O04200,C0101,P085,2024-04-05,3,6391,19173,-124872,Card
O04201,C0442,P004,2024-07-24,1,47414,47414,35413,UPI
O04202,C0160,P079,2024-01-03,5,28779,143895,-79295,Card
O04203,C0255,P019,2024-11-24,1,47761,47761,1860,Net Banking
O04204,C0028,P008,2024-02-01,2,11692,23384,-30154,Card
O04205,C0054,P077,2024-10-30,4,37094,148376,145468,UPI
O04206,C0042,P012,2024-01-07,3,3125,9375,-43395,Card
O04207,C0153,P061,2024-02-24,1,16774,16774,13306,Net Banking
O04208,C0383,P013,2024-08-26,5,54912,274560,194885,Net Banking
O04209,C0024,P100,2024-11-18,1,58974,58974,37575,Net Banking
O04210,C0453,P020,2024-11-11,3,45809,137427,123714,UPI
O04211,C0370,P065,2024-10-24,3,7456,22368,14631,Cash
O04212,C0433,P082,2024-09-25,4,54836,219344,152464,Cash
O04213,C0445,P047,2024-03-02,1,42201,42201,34084,UPI
O04214,C0106,P057,2024-06-21,3,15644,46932,-96768,Card
O04215,C0362,P016,2024-03-26,1,31968,31968,-6704,Net Banking
O04216,C0268,P096,2024-03-11,1,31911,31911,17173,Net Banking
O04217,C0307,P098,2024-04-26,1,47862,47862,28405,Net Banking
O04218,C0058,P054,2024-01-15,1,28967,28967,-8489,UPI
O04219,C0399,P079,2024-03-20,4,55708,222832,44280,Card
O04220,C0458,P026,2024-10-28,5,58613,293065,81275,Net Banking
O04221,C0129,P062,2024-03-02,4,51783,207132,114816,Card
O04222,C0249,P044,2024-08-17,2,3642,7284,-64056,Net Banking
O04223,C0287,P014,2024-05-26,1,12931,12931,-36967,UPI
O04224,C0345,P093,2024-06-29,5,25008,125040,42350,Net Banking
O04225,C0444,P065,2024-03-27,1,1965,1965,-614,Cash
O04226,C0343,P038,2024-03-10,2,53324,106648,47092,Card
O04227,C0449,P051,2024-03-03,2,11634,23268,14976,Net Banking
O04228,C0300,P005,2024-12-08,4,40483,161932,-7504,Net Banking
O04229,C0283,P046,2024-07-22,4,18011,72044,-66360,Net Banking
O04230,C0011,P050,2024-12-15,4,45711,182844,47056,Cash
O04231,C0034,P056,2024-03-01,5,46225,231125,8175,Card
O04232,C0296,P047,2024-06-13,2,6861,13722,-2512,UPI
O04233,C0377,P015,2024-06-01,4,59631,238524,150116,Card
O04234,C0199,P010,2024-01-05,1,32479,32479,689,Card
O04235,C0102,P047,2024-11-28,1,54305,54305,46188,Cash
O04236,C0458,P021,2024-04-18,3,56609,169827,76827,UPI
O04237,C0318,P069,2024-03-11,2,38872,77744,17954,Cash
O04238,C0278,P038,2024-04-22,5,5322,26610,-122280,UPI
O04239,C0006,P039,2024-08-05,1,49404,49404,2782,UPI
O04240,C0417,P002,2024-04-27,3,57239,171717,112215,UPI
O04241,C0076,P013,2024-07-12,3,5670,17010,-30795,Net Banking
O04242,C0369,P047,2024-12-23,5,26436,132180,91595,Cash
O04243,C0207,P092,2024-12-07,2,16144,32288,-56794,Cash
O04244,C0120,P040,2024-02-17,5,6945,34725,6635,UPI
O04245,C0167,P003,2024-05-21,1,58702,58702,14005,Net Banking
O04246,C0216,P034,2024-09-15,2,33150,66300,3588,Net Banking
O04247,C0439,P016,2024-05-06,3,31963,95889,-20127,Cash
O04248,C0165,P096,2024-10-06,1,9966,9966,-4772,UPI
O04249,C0464,P058,2024-02-20,4,22595,90380,-15412,Card
O04250,C0120,P076,2024-10-15,3,51140,153420,8820,Net Banking
O04251,C0260,P013,2024-05-12,3,24742,74226,26421,Card
O04252,C0193,P082,2024-12-09,1,50966,50966,34246,Net Banking
O04253,C0083,P030,2024-03-19,4,2236,8944,-33212,Cash
O04254,C0403,P038,2024-07-08,4,50701,202804,83692,Cash
O04255,C0217,P099,2024-03-13,4,31707,126828,-66932,UPI
O04256,C0184,P009,2024-01-14,4,7668,30672,-19764,Net Banking
O04257,C0105,P008,2024-03-03,5,31398,156990,23145,Cash
O04258,C0197,P034,2024-11-24,4,35836,143344,17920,Card
O04259,C0247,P086,2024-02-20,1,15189,15189,12578,Net Banking
O04260,C0163,P040,2024-01-09,2,35739,71478,60242,Card
O04261,C0455,P057,2024-02-07,3,54827,164481,20781,Cash
O04262,C0258,P042,2024-04-02,4,45021,180084,34524,Net Banking
O04263,C0026,P021,2024-06-19,5,12321,61605,-93395,Cash
O04264,C0395,P097,2024-09-27,4,45908,183632,144900,Net Banking
O04265,C0076,P058,2024-09-21,2,37372,74744,21848,Cash
O04266,C0024,P058,2024-05-08,4,29089,116356,10564,Card
O04267,C0006,P058,2024-04-15,4,45773,183092,77300,Card
O04268,C0245,P009,2024-04-16,2,23168,46336,21118,Net Banking
O04269,C0244,P054,2024-11-05,2,24470,48940,-25972,Card
O04270,C0112,P068,2024-09-15,4,48319,193276,93116,Net Banking
O04271,C0311,P007,2024-12-09,4,59715,238860,150896,UPI
O04272,C0409,P034,2024-07-20,5,35296,176480,19700,Card
O04273,C0091,P008,2024-07-08,3,52129,156387,76080,Card
O04274,C0133,P001,2024-01-14,3,52655,157965,153696,Card
O04275,C0243,P026,2024-02-12,5,28401,142005,-69785,Cash
O04276,C0306,P058,2024-01-05,4,17867,71468,-34324,Cash
O04277,C0099,P088,2024-08-18,3,27967,83901,35085,UPI
O04278,C0378,P061,2024-08-25,5,40018,200090,182750,Net Banking
O04279,C0364,P044,2024-03-22,3,17691,53073,-53937,Net Banking
O04280,C0436,P010,2024-01-15,5,47167,235835,76885,Card
O04281,C0426,P068,2024-04-02,3,10644,31932,-43188,Net Banking
O04282,C0108,P052,2024-04-15,2,30847,61694,43400,Card
O04283,C0031,P091,2024-11-25,2,12497,24994,-34520,Card
O04284,C0247,P014,2024-02-08,1,50910,50910,1012,Net Banking
O04285,C0426,P048,2024-11-06,4,28913,115652,-74280,UPI
O04286,C0496,P063,2024-03-25,1,28717,28717,-7248,UPI
O04287,C0400,P038,2024-10-05,2,41421,82842,23286,Cash
O04288,C0059,P037,2024-10-09,3,55863,167589,149994,Net Banking
O04289,C0296,P071,2024-07-10,2,3122,6244,-84242,Card
O04290,C0482,P014,2024-01-05,4,38918,155672,-43920,Card
O04291,C0300,P023,2024-04-02,2,2939,5878,-85046,Net Banking
O04292,C0493,P073,2024-02-18,5,1911,9555,-31815,Cash
O04293,C0095,P087,2024-09-10,4,18605,74420,-88776,UPI
O04294,C0032,P055,2024-02-06,5,2656,13280,-172325,Net Banking
O04295,C0238,P098,2024-02-11,1,15158,15158,-4299,Net Banking
O04296,C0474,P025,2024-01-21,4,59136,236544,53592,Cash
O04297,C0351,P002,2024-10-25,1,20084,20084,250,Card
O04298,C0107,P024,2024-08-22,4,55731,222924,36492,Card
O04299,C0130,P036,2024-04-24,4,38851,155404,88536,UPI
O04300,C0442,P057,2024-05-22,2,37909,75818,-19982,Net Banking
O04301,C0222,P031,2024-10-03,5,1349,6745,-240770,Card
O04302,C0491,P073,2024-07-22,1,49590,49590,41316,Cash
O04303,C0134,P008,2024-06-28,2,58735,117470,63932,Cash
O04304,C0056,P090,2024-11-05,5,15351,76755,-120365,Card
O04305,C0066,P060,2024-09-09,2,50683,101366,24566,Card
O04306,C0277,P012,2024-10-20,2,59642,119284,84104,UPI
O04307,C0421,P050,2024-11-29,2,23810,47620,-20274,UPI
O04308,C0153,P099,2024-08-07,5,54549,272745,30545,UPI
O04309,C0065,P056,2024-07-21,4,30659,122636,-55724,Cash
O04310,C0422,P022,2024-03-26,4,57558,230232,186364,Cash
O04311,C0183,P027,2024-05-15,5,33063,165315,42380,Cash
O04312,C0012,P058,2024-10-06,1,34139,34139,7691,Net Banking
O04313,C0155,P001,2024-09-10,4,50032,200128,194436,Cash
O04314,C0386,P053,2024-01-23,1,12117,12117,-15608,UPI
O04315,C0341,P092,2024-03-28,1,38030,38030,-6511,UPI
O04316,C0085,P024,2024-06-02,1,25340,25340,-21268,Card
O04317,C0318,P005,2024-10-04,3,17976,53928,-73149,UPI
O04318,C0300,P029,2024-03-21,2,59900,119800,101294,Cash
O04319,C0491,P025,2024-03-29,2,14519,29038,-62438,UPI
O04320,C0491,P022,2024-02-04,2,24430,48860,26926,UPI
O04321,C0079,P048,2024-01-31,3,23547,70641,-71808,UPI
O04322,C0317,P094,2024-05-25,2,23127,46254,-7470,Cash
O04323,C0408,P092,2024-07-26,1,15813,15813,-28728,Cash
O04324,C0356,P027,2024-05-05,5,13690,68450,-54485,Card
O04325,C0449,P021,2024-05-06,3,56692,170076,77076,Net Banking
O04326,C0471,P021,2024-03-08,5,28967,144835,-10165,UPI
O04327,C0416,P069,2024-10-15,1,23729,23729,-6166,Card
O04328,C0063,P017,2024-05-18,3,50326,150978,147231,UPI
O04329,C0083,P075,2024-06-19,1,30119,30119,-5039,Net Banking
O04330,C0161,P079,2024-03-09,5,41290,206450,-16740,UPI
O04331,C0061,P019,2024-07-24,2,33532,67064,-24738,Card
O04332,C0039,P062,2024-10-28,4,21249,84996,-7320,Cash
O04333,C0143,P021,2024-07-15,1,1975,1975,-29025,Card
O04334,C0305,P100,2024-02-17,3,43003,129009,64812,Card
O04335,C0462,P058,2024-02-20,3,41772,125316,45972,Card
O04336,C0093,P051,2024-12-25,4,5981,23924,7340,Card
O04337,C0052,P062,2024-07-24,3,16212,48636,-20601,Card
O04338,C0484,P055,2024-06-12,3,32028,96084,-15279,Card
O04339,C0342,P066,2024-07-15,4,17506,70024,-39156,UPI
O04340,C0460,P019,2024-11-13,1,59350,59350,13449,Net Banking
O04341,C0062,P058,2024-01-03,2,2733,5466,-47430,Card
O04342,C0338,P095,2024-06-10,5,18601,93005,13720,Card
O04343,C0139,P008,2024-12-27,2,11893,23786,-29752,UPI
O04344,C0033,P046,2024-06-18,2,57364,114728,45526,Cash
O04345,C0006,P041,2024-04-17,1,18754,18754,10901,Card
O04346,C0052,P075,2024-05-01,1,20628,20628,-14530,UPI
O04347,C0265,P057,2024-08-24,4,39750,159000,-32600,Card
O04348,C0134,P060,2024-07-10,5,9313,46565,-145435,Cash
O04349,C0441,P017,2024-09-13,2,7122,14244,11746,Card
O04350,C0363,P033,2024-10-03,3,46902,140706,1200,UPI
O04351,C0303,P024,2024-10-04,1,20825,20825,-25783,Net Banking
O04352,C0253,P006,2024-11-20,4,33290,133160,19044,Net Banking
O04353,C0425,P074,2024-04-30,2,14695,29390,-42028,Card
O04354,C0302,P076,2024-06-30,5,29180,145900,-95100,UPI
O04355,C0184,P080,2024-06-23,1,11874,11874,-16421,Net Banking
O04356,C0367,P070,2024-05-20,3,29396,88188,12834,UPI
O04357,C0453,P067,2024-09-14,3,42716,128148,100023,Cash
O04358,C0377,P068,2024-10-04,5,13589,67945,-57255,Card
O04359,C0499,P100,2024-08-11,3,46840,140520,76323,Net Banking
O04360,C0070,P052,2024-09-17,2,2178,4356,-13938,Cash
O04361,C0204,P062,2024-10-26,2,44152,88304,42146,Card
O04362,C0186,P040,2024-11-22,2,57509,115018,103782,Cash
O04363,C0378,P048,2024-10-26,1,52493,52493,5010,Net Banking
O04364,C0087,P072,2024-04-03,2,12312,24624,6194,Cash
O04365,C0005,P097,2024-04-03,1,35949,35949,26266,Cash
O04366,C0374,P085,2024-06-02,4,12010,48040,-144020,Net Banking
O04367,C0089,P071,2024-10-28,4,13366,53464,-127508,Cash
O04368,C0451,P024,2024-03-27,1,6940,6940,-39668,Card
O04369,C0126,P036,2024-10-18,1,19839,19839,3122,Card
O04370,C0305,P002,2024-12-25,1,40681,40681,20847,Net Banking
O04371,C0202,P022,2024-03-09,4,3605,14420,-29448,Net Banking
O04372,C0205,P001,2024-06-24,3,55463,166389,162120,UPI
O04373,C0493,P075,2024-04-09,3,29200,87600,-17874,Card
O04374,C0035,P062,2024-01-21,3,43402,130206,60969,UPI
O04375,C0368,P030,2024-01-26,5,5906,29530,-23165,UPI
O04376,C0295,P029,2024-04-12,2,25296,50592,32086,Card
O04377,C0069,P021,2024-08-25,3,55811,167433,74433,UPI
O04378,C0045,P076,2024-01-03,2,26055,52110,-44290,UPI
O04379,C0215,P003,2024-08-24,5,10408,52040,-171445,Net Banking
O04380,C0338,P005,2024-05-23,3,27212,81636,-45441,Net Banking
O04381,C0057,P088,2024-01-29,4,55457,221828,156740,Net Banking
O04382,C0500,P056,2024-05-24,2,26619,53238,-35942,Card
O04383,C0363,P068,2024-01-08,3,1676,5028,-70092,Cash
O04384,C0117,P060,2024-05-18,2,14099,28198,-48602,Net Banking
O04385,C0047,P057,2024-03-16,4,44190,176760,-14840,Card
O04386,C0345,P015,2024-04-11,2,57842,115684,71480,Net Banking
O04387,C0059,P002,2024-05-24,5,17972,89860,-9310,UPI
O04388,C0495,P056,2024-04-12,3,9992,29976,-103794,UPI
O04389,C0200,P045,2024-05-27,3,59977,179931,146082,UPI
O04390,C0469,P096,2024-04-01,2,31131,62262,32786,Net Banking
O04391,C0241,P085,2024-07-04,4,35298,141192,-50868,Net Banking
O04392,C0487,P054,2024-12-20,1,28655,28655,-8801,Card
O04393,C0405,P033,2024-04-02,5,20157,100785,-131725,UPI
O04394,C0420,P036,2024-02-05,4,54008,216032,149164,Net Banking
O04395,C0168,P044,2024-10-08,1,34528,34528,-1142,Net Banking
O04396,C0011,P012,2024-11-11,4,41614,166456,96096,Card
O04397,C0089,P039,2024-03-27,2,3698,7396,-85848,Cash
O04398,C0287,P029,2024-05-16,4,21162,84648,47636,Cash
O04399,C0040,P099,2024-04-22,4,12024,48096,-145664,Cash
O04400,C0177,P055,2024-04-10,3,53175,159525,48162,Net Banking
O04401,C0294,P033,2024-01-06,4,38373,153492,-32516,Card
O04402,C0184,P038,2024-04-25,5,25230,126150,-22740,Net Banking
O04403,C0432,P098,2024-10-13,2,28395,56790,17876,UPI
O04404,C0144,P089,2024-04-11,4,12334,49336,29700,Net Banking
O04405,C0376,P091,2024-11-30,3,5143,15429,-73842,UPI
O04406,C0491,P001,2024-04-26,5,23210,116050,108935,Cash
O04407,C0321,P041,2024-05-17,4,49622,198488,167076,Card
O04408,C0047,P051,2024-06-13,3,16365,49095,36657,UPI
O04409,C0428,P005,2024-04-22,5,52184,260920,49125,Net Banking
O04410,C0274,P010,2024-08-06,3,45037,135111,39741,UPI
O04411,C0157,P063,2024-02-18,4,49302,197208,53348,Cash
O04412,C0114,P059,2024-05-14,5,35245,176225,172740,Cash
O04413,C0109,P059,2024-07-11,1,26964,26964,26267,UPI
O04414,C0278,P097,2024-11-29,4,56262,225048,186316,Cash
O04415,C0450,P054,2024-07-31,3,59726,179178,66810,Net Banking
O04416,C0068,P087,2024-04-29,4,50480,201920,38724,Net Banking
O04417,C0284,P009,2024-06-01,3,44196,132588,94761,UPI
O04418,C0266,P048,2024-11-07,5,49925,249625,12210,UPI
O04419,C0481,P008,2024-08-31,2,30675,61350,7812,Card
O04420,C0296,P015,2024-09-21,1,51926,51926,29824,Cash
O04421,C0172,P006,2024-10-14,4,43586,174344,60228,Net Banking
O04422,C0011,P038,2024-07-29,2,24811,49622,-9934,Net Banking
O04423,C0018,P044,2024-12-27,1,15935,15935,-19735,Card
O04424,C0228,P035,2024-09-17,4,39806,159224,-16864,Card
O04425,C0109,P004,2024-11-26,4,32656,130624,82620,Net Banking
O04426,C0341,P028,2024-07-26,1,54570,54570,39597,Net Banking
O04427,C0359,P016,2024-04-03,5,9889,49445,-143915,Card
O04428,C0216,P053,2024-11-24,4,38659,154636,43736,Cash
O04429,C0398,P011,2024-09-19,5,2058,10290,-73490,Net Banking
O04430,C0261,P083,2024-06-17,5,29239,146195,30270,Card
O04431,C0258,P098,2024-11-02,3,45318,135954,77583,UPI
O04432,C0199,P061,2024-07-31,2,38528,77056,70120,Card
O04433,C0156,P088,2024-09-20,2,46637,93274,60730,Net Banking
O04434,C0205,P004,2024-11-22,3,53351,160053,124050,Cash
O04435,C0435,P003,2024-03-11,3,38421,115263,-18828,Card
O04436,C0425,P016,2024-05-14,4,4845,19380,-135308,Net Banking
O04437,C0392,P090,2024-07-24,1,36721,36721,-2703,Net Banking
O04438,C0016,P053,2024-04-05,4,14496,57984,-52916,UPI
O04439,C0391,P009,2024-03-24,4,51004,204016,153580,UPI
O04440,C0243,P025,2024-03-31,5,39099,195495,-33195,UPI
O04441,C0345,P073,2024-09-08,5,11468,57340,15970,UPI
O04442,C0288,P020,2024-06-14,4,47034,188136,169852,Card
O04443,C0396,P030,2024-08-22,4,6926,27704,-14452,UPI
O04444,C0274,P055,2024-05-14,3,41025,123075,11712,Card
O04445,C0208,P076,2024-01-16,3,11337,34011,-110589,Card
O04446,C0368,P090,2024-12-17,5,36098,180490,-16630,Card
O04447,C0498,P012,2024-06-03,2,22419,44838,9658,UPI
O04448,C0058,P037,2024-10-16,3,51796,155388,137793,Net Banking
O04449,C0231,P004,2024-04-01,4,40243,160972,112968,UPI
O04450,C0316,P044,2024-04-07,5,29782,148910,-29440,UPI
O04451,C0189,P034,2024-03-24,5,35766,178830,22050,Cash
O04452,C0119,P072,2024-05-22,5,49660,248300,202225,Card
O04453,C0416,P007,2024-12-21,2,52302,104604,60622,UPI
O04454,C0239,P093,2024-07-31,5,8316,41580,-41110,Net Banking
O04455,C0258,P001,2024-07-11,4,42550,170200,164508,Cash
O04456,C0340,P029,2024-11-26,1,23527,23527,14274,UPI
O04457,C0053,P049,2024-10-24,3,58834,176502,78897,Card
O04458,C0462,P084,2024-06-17,5,7104,35520,-57300,UPI
O04459,C0103,P058,2024-08-31,1,8499,8499,-17949,UPI
O04460,C0480,P077,2024-11-18,2,28018,56036,54582,Cash
O04461,C0022,P058,2024-01-16,1,14342,14342,-12106,UPI
O04462,C0266,P082,2024-03-22,1,30770,30770,14050,Net Banking
O04463,C0077,P068,2024-07-31,2,40363,80726,30646,Card
O04464,C0334,P099,2024-06-02,3,55586,166758,21438,Cash
O04465,C0386,P004,2024-03-16,1,30992,30992,18991,Cash
O04466,C0488,P073,2024-11-27,2,43046,86092,69544,Net Banking
O04467,C0324,P036,2024-08-02,1,5932,5932,-10785,UPI
O04468,C0217,P076,2024-11-03,1,48135,48135,-65,Net Banking
O04469,C0440,P015,2024-08-29,2,53416,106832,62628,Net Banking
O04470,C0201,P017,2024-01-17,1,37534,37534,36285,Card
O04471,C0431,P003,2024-03-02,2,41953,83906,-5488,Net Banking
O04472,C0030,P082,2024-04-09,2,28608,57216,23776,Cash
O04473,C0144,P035,2024-10-31,2,22368,44736,-43308,Net Banking
O04474,C0323,P084,2024-05-09,2,43069,86138,49010,Cash
O04475,C0268,P088,2024-01-04,4,59981,239924,174836,UPI
O04476,C0092,P002,2024-12-04,3,54117,162351,102849,Card
O04477,C0153,P021,2024-07-27,3,15086,45258,-47742,UPI
O04478,C0300,P012,2024-08-22,2,15603,31206,-3974,Cash
O04479,C0128,P002,2024-05-16,2,37131,74262,34594,Net Banking
O04480,C0208,P091,2024-11-08,1,17379,17379,-12378,Net Banking
O04481,C0333,P098,2024-03-08,4,1050,4200,-73628,Cash
O04482,C0125,P049,2024-12-19,3,9713,29139,-68466,Cash
O04483,C0022,P046,2024-12-23,3,15569,46707,-57096,Net Banking
O04484,C0131,P065,2024-09-29,1,46869,46869,44290,Net Banking
O04485,C0405,P048,2024-01-09,3,45542,136626,-5823,Card
O04486,C0448,P052,2024-09-18,3,56076,168228,140787,Card
O04487,C0061,P046,2024-09-12,5,30607,153035,-19970,Card
O04488,C0266,P048,2024-07-23,3,47681,143043,594,Net Banking
O04489,C0078,P026,2024-08-07,2,16127,32254,-52462,UPI
O04490,C0196,P052,2024-11-15,4,40604,162416,125828,Net Banking
O04491,C0146,P075,2024-07-09,1,9476,9476,-25682,Cash
O04492,C0291,P063,2024-01-26,2,9840,19680,-52250,Cash
O04493,C0096,P078,2024-04-04,5,26359,131795,31530,Card
O04494,C0493,P053,2024-03-06,5,41624,208120,69495,UPI
O04495,C0197,P054,2024-08-20,4,5762,23048,-126776,Net Banking
O04496,C0091,P025,2024-11-08,3,25704,77112,-60102,Card
O04497,C0302,P095,2024-10-07,5,52847,264235,184950,Card
O04498,C0111,P042,2024-09-01,5,49156,245780,63830,Net Banking
O04499,C0285,P066,2024-09-10,4,47538,190152,80972,Net Banking
O04500,C0313,P024,2024-08-10,3,52182,156546,16722,UPI
O04501,C0155,P016,2024-09-25,2,17699,35398,-41946,Card
O04502,C0026,P067,2024-11-07,3,59668,179004,150879,Card
O04503,C0049,P042,2024-09-27,2,40526,81052,8272,Card
O04504,C0500,P098,2024-03-20,5,6546,32730,-64555,Card
O04505,C0207,P002,2024-02-04,1,1289,1289,-18545,Cash
O04506,C0153,P007,2024-03-16,4,27142,108568,20604,UPI
O04507,C0490,P040,2024-01-18,2,56896,113792,102556,Cash
O04508,C0375,P073,2024-06-02,1,15268,15268,6994,UPI
O04509,C0009,P027,2024-10-21,5,54184,270920,147985,Net Banking
O04510,C0165,P020,2024-03-08,5,31806,159030,136175,UPI
O04511,C0303,P079,2024-11-25,5,29493,147465,-75725,Cash
O04512,C0427,P086,2024-03-22,4,20472,81888,71444,Card
O04513,C0152,P002,2024-12-29,3,41703,125109,65607,Card
O04514,C0029,P067,2024-06-21,2,16304,32608,13858,Card
O04515,C0016,P073,2024-08-07,4,28959,115836,82740,UPI
O04516,C0319,P034,2024-07-24,5,41661,208305,51525,Card
O04517,C0469,P073,2024-01-18,5,54507,272535,231165,Cash
O04518,C0206,P069,2024-01-03,2,58628,117256,57466,UPI
O04519,C0243,P085,2024-11-17,3,17122,51366,-92679,UPI
O04520,C0230,P079,2024-02-21,4,27806,111224,-67328,Net Banking
O04521,C0293,P043,2024-11-29,4,11022,44088,-10904,Cash
O04522,C0435,P001,2024-06-06,3,17246,51738,47469,Net Banking
O04523,C0132,P016,2024-04-25,2,21839,43678,-33666,UPI
O04524,C0337,P025,2024-11-12,4,44284,177136,-5816,Cash
O04525,C0436,P052,2024-01-27,1,1834,1834,-7313,Net Banking
O04526,C0251,P064,2024-03-27,2,43097,86194,76148,UPI
O04527,C0255,P045,2024-08-02,1,15795,15795,4512,UPI
O04528,C0388,P074,2024-03-16,2,3948,7896,-63522,Cash
O04529,C0427,P080,2024-02-06,5,40165,200825,59350,Card
O04530,C0265,P062,2024-08-23,2,14760,29520,-16638,UPI
O04531,C0098,P039,2024-05-30,2,54108,108216,14972,Cash
O04532,C0141,P058,2024-11-07,3,37041,111123,31779,UPI
O04533,C0400,P035,2024-01-14,4,29262,117048,-59040,Net Banking
O04534,C0384,P069,2024-03-06,4,57754,231016,111436,Card
O04535,C0162,P009,2024-08-28,1,46339,46339,33730,Net Banking
O04536,C0165,P010,2024-08-29,5,5672,28360,-130590,UPI
O04537,C0471,P089,2024-07-01,5,56923,284615,260070,UPI
O04538,C0248,P089,2024-03-26,2,44084,88168,78350,Cash
O04539,C0041,P035,2024-04-08,3,26134,78402,-53664,Cash
O04540,C0019,P078,2024-06-30,1,37591,37591,17538,UPI
O04541,C0177,P045,2024-02-10,5,49626,248130,191715,UPI
O04542,C0165,P058,2024-11-13,3,18776,56328,-23016,Net Banking
O04543,C0343,P047,2024-12-07,2,40470,80940,64706,UPI
O04544,C0472,P051,2024-09-08,1,43376,43376,39230,Net Banking
O04545,C0002,P007,2024-10-27,3,1741,5223,-60750,Card
O04546,C0457,P002,2024-06-08,3,21901,65703,6201,UPI
O04547,C0277,P036,2024-05-07,1,50882,50882,34165,Card
O04548,C0092,P011,2024-12-14,5,2581,12905,-70875,Card
O04549,C0302,P049,2024-03-23,4,51393,205572,75432,UPI
O04550,C0123,P066,2024-10-05,3,54789,164367,82482,Net Banking
O04551,C0351,P036,2024-08-15,1,44258,44258,27541,UPI
O04552,C0078,P051,2024-11-07,3,11318,33954,21516,Cash
O04553,C0047,P049,2024-08-11,3,46354,139062,41457,Card
O04554,C0444,P027,2024-08-01,2,23449,46898,-2276,Card
O04555,C0103,P008,2024-08-27,2,40642,81284,27746,Cash
O04556,C0135,P003,2024-01-28,5,34241,171205,-52280,Net Banking
O04557,C0250,P006,2024-11-05,5,48175,240875,98230,Net Banking
O04558,C0497,P006,2024-01-22,5,12022,60110,-82535,UPI
O04559,C0307,P090,2024-10-03,5,7072,35360,-161760,Cash
O04560,C0444,P029,2024-04-12,1,7021,7021,-2232,Card
O04561,C0416,P050,2024-02-19,4,7570,30280,-105508,Cash
O04562,C0276,P036,2024-10-14,5,23184,115920,32335,UPI
O04563,C0176,P021,2024-04-05,4,16792,67168,-56832,UPI
O04564,C0058,P077,2024-05-31,4,3119,12476,9568,Net Banking
O04565,C0409,P088,2024-01-10,2,10616,21232,-11312,Cash
O04566,C0116,P077,2024-01-04,4,45441,181764,178856,Net Banking
O04567,C0245,P035,2024-05-22,3,47607,142821,10755,Cash
O04568,C0246,P093,2024-09-29,1,57593,57593,41055,Card
O04569,C0471,P082,2024-08-15,2,6238,12476,-20964,UPI
