order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method,product_name,category,cost,age,gender,city,customer_segment,signup_date,profit
O03929,C0266,P081,2024-07-23,3,14517,43551,UPI,Product_81,Fashion,25356,35,Male,Chennai,Regular,2024-04-21,-32517
O03930,C0195,P038,2024-01-15,5,35976,179880,Cash,Product_38,Sports,29778,45,Female,Hyderabad,Regular,2024-01-14,30990
O03931,C0149,P041,2024-11-05,1,52926,52926,Card,Product_41,Electronics,7853,52,Female,Chennai,Regular,2024-02-05,45073
O03932,C0340,P082,2024-07-20,5,53835,269175,UPI,Product_82,Beauty,16720,42,Female,Hyderabad,Budget,2024-01-22,185575
O03933,C0168,P022,2024-01-17,1,55768,55768,Card,Product_22,Beauty,10967,64,Male,Bangalore,Premium,2024-10-01,44801
O03934,C0205,P018,2024-07-22,4,3561,14244,Net Banking,Product_18,Home,43339,44,Male,Mumbai,Budget,2024-07-04,-159112
O03935,C0149,P071,2024-01-10,5,5011,25055,Card,Product_71,Sports,45243,52,Female,Chennai,Regular,2024-02-05,-201160
O03936,C0139,P069,2024-09-23,3,24499,73497,UPI,Product_69,Beauty,29895,21,Female,Mumbai,Budget,2024-02-05,-16188
O03937,C0395,P029,2024-10-03,1,37456,37456,Card,Product_29,Beauty,9253,39,Female,Delhi,Regular,2024-08-11,28203
O03938,C0448,P086,2024-09-04,1,22619,22619,Cash,Product_86,Beauty,2611,49,Female,Pune,Premium,2024-02-16,20008
O03939,C0342,P070,2024-11-12,5,16529,82645,Net Banking,Product_70,Electronics,25118,50,Male,Delhi,Regular,2024-02-22,-42945
O03940,C0135,P096,2024-06-26,1,37263,37263,Net Banking,Product_96,Electronics,14738,26,Female,Mumbai,Premium,2024-05-13,22525
O03941,C0444,P031,2024-08-16,1,10789,10789,Cash,Product_31,Sports,49503,46,Male,Mumbai,Premium,2024-01-26,-38714
O03942,C0469,P002,2024-04-18,1,1041,1041,UPI,Product_2,Sports,19834,42,Male,Chennai,Premium,2024-01-17,-18793
O03943,C0348,P045,2024-12-13,4,50792,203168,Net Banking,Product_45,Home,11283,53,Female,Bangalore,Regular,2024-12-02,158036
O03944,C0053,P076,2024-11-26,5,24323,121615,Card,Product_76,Fashion,48200,46,Male,Pune,Premium,2024-05-22,-119385
O03945,C0009,P046,2024-02-19,4,20187,80748,Cash,Product_46,Beauty,34601,24,Male,Pune,Premium,2024-07-02,-57656
O03946,C0393,P073,2024-08-12,2,55097,110194,Cash,Product_73,Fashion,8274,52,Female,Bangalore,Premium,2024-11-27,93646
O03947,C0222,P058,2024-09-14,5,4393,21965,Net Banking,Product_58,Home,26448,60,Male,Pune,Premium,2024-03-05,-110275
O03948,C0468,P093,2024-03-01,1,43836,43836,Net Banking,Product_93,Electronics,16538,48,Male,Hyderabad,Budget,2024-11-13,27298
O03949,C0083,P054,2024-02-27,1,3046,3046,Card,Product_54,Electronics,37456,27,Male,Bangalore,Budget,2024-10-09,-34410
O03950,C0219,P048,2024-04-28,1,4119,4119,Cash,Product_48,Sports,47483,42,Female,Bangalore,Premium,2024-12-23,-43364
O03951,C0471,P038,2024-03-08,3,17519,52557,UPI,Product_38,Sports,29778,38,Female,Mumbai,Regular,2024-12-19,-36777
O03952,C0202,P062,2024-06-24,3,44598,133794,Net Banking,Product_62,Electronics,23079,36,Female,Hyderabad,Premium,2024-08-20,64557
O03953,C0287,P052,2024-06-03,3,11802,35406,UPI,Product_52,Sports,9147,36,Female,Hyderabad,Budget,2024-08-08,7965
O03954,C0194,P019,2024-06-14,2,8656,17312,Cash,Product_19,Fashion,45901,49,Female,Delhi,Budget,2024-01-21,-74490
O03955,C0313,P077,2024-09-01,4,58163,232652,Card,Product_77,Electronics,727,40,Female,Delhi,Regular,2024-12-13,229744
O03956,C0162,P055,2024-04-02,2,13074,26148,UPI,Product_55,Beauty,37121,62,Female,Chennai,Budget,2024-09-08,-48094
O03957,C0312,P002,2024-04-20,3,16460,49380,Cash,Product_2,Sports,19834,44,Female,Mumbai,Budget,2024-02-28,-10122
O03958,C0226,P004,2024-06-06,3,33696,101088,Net Banking,Product_4,Sports,12001,39,Female,Chennai,Premium,2024-06-17,65085
O03959,C0462,P050,2024-05-27,3,36467,109401,Cash,Product_50,Beauty,33947,43,Female,Hyderabad,Regular,2024-09-16,7560
O03960,C0191,P077,2024-08-11,2,40372,80744,Cash,Product_77,Electronics,727,21,Male,Bangalore,Budget,2024-10-18,79290
O03961,C0088,P013,2024-04-25,2,36020,72040,Cash,Product_13,Beauty,15935,44,Male,Mumbai,Budget,2024-06-19,40170
O03962,C0004,P063,2024-05-27,1,9990,9990,Cash,Product_63,Electronics,35965,19,Male,Mumbai,Premium,2024-09-15,-25975
O03963,C0374,P045,2024-03-26,2,7660,15320,UPI,Product_45,Home,11283,36,Female,Chennai,Premium,2024-12-27,-7246
O03964,C0002,P095,2024-03-06,2,26846,53692,Card,Product_95,Sports,15857,33,Male,Mumbai,Budget,2024-02-22,21978
O03965,C0485,P012,2024-08-29,1,47997,47997,Card,Product_12,Beauty,17590,31,Male,Hyderabad,Regular,2024-10-14,30407
O03966,C0473,P100,2024-08-25,2,42504,85008,Net Banking,Product_100,Sports,21399,65,Male,Chennai,Premium,2024-09-22,42210
O03967,C0081,P055,2024-11-24,3,36131,108393,Card,Product_55,Beauty,37121,65,Female,Hyderabad,Budget,2024-08-06,-2970
O03968,C0317,P045,2024-12-30,5,22036,110180,Cash,Product_45,Home,11283,34,Female,Bangalore,Premium,2024-01-04,53765
O03969,C0284,P042,2024-10-26,2,12858,25716,Cash,Product_42,Sports,36390,49,Female,Delhi,Premium,2024-06-13,-47064
O03970,C0088,P088,2024-12-30,3,10171,30513,Cash,Product_88,Fashion,16272,44,Male,Mumbai,Budget,2024-06-19,-18303
O03971,C0052,P052,2024-06-16,1,33922,33922,Net Banking,Product_52,Sports,9147,24,Male,Mumbai,Premium,2024-10-01,24775
O03972,C0189,P079,2024-02-04,1,30401,30401,UPI,Product_79,Sports,44638,60,Male,Pune,Premium,2024-10-05,-14237
O03973,C0173,P007,2024-11-22,5,56815,284075,UPI,Product_7,Electronics,21991,53,Female,Chennai,Premium,2024-11-22,174120
O03974,C0186,P040,2024-05-12,5,7078,35390,Net Banking,Product_40,Sports,5618,56,Female,Bangalore,Premium,2024-04-28,7300
O03975,C0233,P040,2024-04-27,3,31907,95721,Cash,Product_40,Sports,5618,41,Female,Mumbai,Premium,2024-09-28,78867
O03976,C0327,P028,2024-03-13,3,51618,154854,Cash,Product_28,Fashion,14973,23,Female,Bangalore,Budget,2024-06-22,109935
O03977,C0225,P068,2024-08-24,3,8348,25044,UPI,Product_68,Beauty,25040,44,Male,Delhi,Regular,2024-05-15,-50076
O03978,C0183,P075,2024-10-19,3,47027,141081,Net Banking,Product_75,Fashion,35158,31,Male,Bangalore,Budget,2024-02-11,35607
O03979,C0103,P034,2024-11-04,3,56535,169605,Card,Product_34,Sports,31356,44,Female,Pune,Budget,2024-05-31,75537
O03980,C0019,P043,2024-09-18,2,33003,66006,UPI,Product_43,Sports,13748,62,Male,Chennai,Regular,2024-01-29,38510
O03981,C0114,P025,2024-04-21,1,35724,35724,Net Banking,Product_25,Electronics,45738,63,Female,Pune,Regular,2024-05-04,-10014
O03982,C0043,P009,2024-11-25,2,16705,33410,Card,Product_9,Fashion,12609,33,Male,Delhi,Regular,2024-01-11,8192
O03983,C0219,P005,2024-09-16,5,32092,160460,Card,Product_5,Beauty,42359,42,Female,Bangalore,Premium,2024-12-23,-51335
O03984,C0416,P072,2024-03-30,1,24109,24109,Net Banking,Product_72,Home,9215,23,Female,Chennai,Regular,2024-12-29,14894
O03985,C0279,P061,2024-05-26,2,1631,3262,Net Banking,Product_61,Beauty,3468,25,Male,Pune,Regular,2024-07-04,-3674
O03986,C0095,P041,2024-04-02,1,21542,21542,UPI,Product_41,Electronics,7853,19,Male,Bangalore,Premium,2024-10-24,13689
O03987,C0228,P089,2024-06-16,3,27777,83331,Card,Product_89,Electronics,4909,52,Male,Hyderabad,Premium,2024-04-30,68604
O03988,C0475,P042,2024-09-19,2,32629,65258,UPI,Product_42,Sports,36390,42,Female,Mumbai,Regular,2024-09-29,-7522
O03989,C0052,P066,2024-02-24,5,57588,287940,Cash,Product_66,Fashion,27295,24,Male,Mumbai,Premium,2024-10-01,151465
O03990,C0218,P088,2024-05-29,4,13320,53280,Cash,Product_88,Fashion,16272,48,Female,Bangalore,Budget,2024-10-05,-11808
O03991,C0446,P049,2024-09-02,4,6742,26968,Net Banking,Product_49,Electronics,32535,28,Female,Hyderabad,Budget,2024-06-09,-103172
O03992,C0381,P049,2024-07-22,2,39829,79658,UPI,Product_49,Electronics,32535,33,Male,Bangalore,Regular,2024-01-01,14588
O03993,C0159,P029,2024-07-21,2,54322,108644,Card,Product_29,Beauty,9253,39,Female,Hyderabad,Budget,2024-05-21,90138
O03994,C0301,P078,2024-07-11,5,17839,89195,Net Banking,Product_78,Beauty,20053,32,Female,Hyderabad,Budget,2024-11-10,-11070
O03995,C0135,P044,2024-10-27,1,40950,40950,UPI,Product_44,Fashion,35670,26,Female,Mumbai,Premium,2024-05-13,5280
O03996,C0354,P005,2024-09-29,1,4160,4160,Cash,Product_5,Beauty,42359,51,Male,Chennai,Budget,2024-08-04,-38199
O03997,C0246,P030,2024-09-29,5,2111,10555,Card,Product_30,Beauty,10539,40,Male,Chennai,Premium,2024-11-13,-42140
O03998,C0427,P088,2024-02-18,3,11729,35187,UPI,Product_88,Fashion,16272,21,Male,Hyderabad,Premium,2024-06-04,-13629
O03999,C0277,P077,2024-09-24,4,44487,177948,Cash,Product_77,Electronics,727,55,Female,Delhi,Premium,2024-05-15,175040
O04000,C0464,P037,2024-05-30,2,43634,87268,Net Banking,Product_37,Sports,5865,48,Male,Bangalore,Regular,2024-12-10,75538
O04001,C0142,P095,2024-09-21,5,51887,259435,Cash,Product_95,Sports,15857,60,Male,Hyderabad,Premium,2024-08-26,180150
O04002,C0318,P097,2024-08-22,5,48460,242300,Cash,Product_97,Sports,9683,49,Female,Mumbai,Premium,2024-07-13,193885
O04003,C0225,P022,2024-07-08,5,58464,292320,Net Banking,Product_22,Beauty,10967,44,Male,Delhi,Regular,2024-05-15,237485
O04004,C0169,P082,2024-09-23,5,23841,119205,Card,Product_82,Beauty,16720,62,Male,Mumbai,Premium,2024-09-04,35605
O04005,C0485,P067,2024-10-30,1,56219,56219,UPI,Product_67,Beauty,9375,31,Male,Hyderabad,Regular,2024-10-14,46844
O04006,C0092,P019,2024-10-25,1,29908,29908,Net Banking,Product_19,Fashion,45901,32,Male,Chennai,Premium,2024-07-23,-15993
O04007,C0375,P069,2024-12-05,5,44275,221375,UPI,Product_69,Beauty,29895,48,Female,Hyderabad,Premium,2024-02-10,71900
O04008,C0420,P018,2024-10-03,3,35656,106968,Card,Product_18,Home,43339,19,Female,Hyderabad,Budget,2024-07-07,-23049
O04009,C0328,P078,2024-02-11,4,59898,239592,Net Banking,Product_78,Beauty,20053,32,Female,Mumbai,Premium,2024-09-18,159380
O04010,C0008,P043,2024-06-02,5,35676,178380,Cash,Product_43,Sports,13748,39,Female,Mumbai,Premium,2024-06-21,109640
O04011,C0474,P043,2024-05-16,1,52767,52767,Card,Product_43,Sports,13748,31,Female,Chennai,Regular,2024-09-26,39019
O04012,C0218,P064,2024-07-19,2,35280,70560,UPI,Product_64,Beauty,5023,48,Female,Bangalore,Budget,2024-10-05,60514
O04013,C0043,P024,2024-01-16,2,42824,85648,Card,Product_24,Home,46608,33,Male,Delhi,Regular,2024-01-11,-7568
O04014,C0271,P065,2024-08-10,3,50282,150846,UPI,Product_65,Home,2579,58,Male,Delhi,Regular,2024-05-04,143109
O04015,C0397,P011,2024-11-08,5,17106,85530,Net Banking,Product_11,Electronics,16756,49,Female,Bangalore,Budget,2024-05-16,1750
O04016,C0428,P069,2024-06-21,1,19029,19029,UPI,Product_69,Beauty,29895,28,Male,Bangalore,Budget,2024-04-25,-10866
O04017,C0455,P003,2024-10-20,5,44036,220180,Card,Product_3,Fashion,44697,22,Female,Hyderabad,Regular,2024-10-08,-3305
O04018,C0427,P014,2024-10-22,4,31671,126684,UPI,Product_14,Home,49898,21,Male,Hyderabad,Premium,2024-06-04,-72908
O04019,C0190,P041,2024-08-05,2,37718,75436,Net Banking,Product_41,Electronics,7853,32,Male,Bangalore,Premium,2024-02-06,59730
O04020,C0300,P027,2024-07-10,2,54943,109886,UPI,Product_27,Sports,24587,53,Female,Delhi,Regular,2024-10-20,60712
O04021,C0322,P085,2024-09-15,3,49792,149376,UPI,Product_85,Electronics,48015,54,Female,Hyderabad,Regular,2024-12-29,5331
O04022,C0387,P093,2024-01-07,4,50086,200344,Cash,Product_93,Electronics,16538,58,Male,Hyderabad,Budget,2024-06-19,134192
O04023,C0100,P017,2024-03-03,4,2309,9236,UPI,Product_17,Home,1249,61,Male,Bangalore,Regular,2024-02-05,4240
O04024,C0295,P031,2024-01-06,5,6231,31155,Card,Product_31,Sports,49503,26,Male,Hyderabad,Budget,2024-10-14,-216360
O04025,C0491,P069,2024-10-20,2,56891,113782,Net Banking,Product_69,Beauty,29895,44,Female,Pune,Budget,2024-04-12,53992
O04026,C0158,P018,2024-03-03,3,23908,71724,Card,Product_18,Home,43339,29,Female,Mumbai,Regular,2024-05-12,-58293
O04027,C0371,P055,2024-01-31,1,38615,38615,Cash,Product_55,Beauty,37121,43,Female,Mumbai,Regular,2024-02-11,1494
O04028,C0424,P069,2024-09-14,1,57071,57071,UPI,Product_69,Beauty,29895,26,Female,Chennai,Premium,2024-08-18,27176
O04029,C0022,P037,2024-03-10,3,4997,14991,Cash,Product_37,Sports,5865,31,Female,Pune,Budget,2024-08-22,-2604
O04030,C0109,P092,2024-07-24,4,14538,58152,UPI,Product_92,Electronics,44541,60,Male,Bangalore,Budget,2024-12-05,-120012
O04031,C0464,P044,2024-04-15,5,33518,167590,Net Banking,Product_44,Fashion,35670,48,Male,Bangalore,Regular,2024-12-10,-10760
O04032,C0388,P052,2024-02-10,2,29827,59654,Card,Product_52,Sports,9147,26,Male,Bangalore,Budget,2024-06-22,41360
O04033,C0354,P045,2024-11-02,5,48226,241130,Net Banking,Product_45,Home,11283,51,Male,Chennai,Budget,2024-08-04,184715
O04034,C0291,P032,2024-05-03,2,24149,48298,UPI,Product_32,Beauty,24985,64,Male,Bangalore,Regular,2024-06-09,-1672
O04035,C0361,P001,2024-06-13,3,36687,110061,Net Banking,Product_1,Home,1423,44,Female,Chennai,Budget,2024-05-01,105792
O04036,C0047,P047,2024-12-06,3,30514,91542,Card,Product_47,Fashion,8117,60,Female,Mumbai,Budget,2024-03-08,67191
O04037,C0045,P084,2024-07-16,3,57411,172233,Net Banking,Product_84,Fashion,18564,22,Male,Mumbai,Premium,2024-01-17,116541
O04038,C0123,P075,2024-04-05,4,38230,152920,Cash,Product_75,Fashion,35158,35,Female,Bangalore,Budget,2024-02-11,12288
O04039,C0178,P015,2024-05-28,1,25892,25892,Card,Product_15,Home,22102,61,Male,Mumbai,Premium,2024-10-15,3790
O04040,C0202,P087,2024-12-03,5,3791,18955,Card,Product_87,Electronics,40799,36,Female,Hyderabad,Premium,2024-08-20,-185040
O04041,C0430,P066,2024-09-05,2,31902,63804,Card,Product_66,Fashion,27295,58,Female,Mumbai,Budget,2024-06-04,9214
O04042,C0234,P004,2024-10-31,2,36697,73394,Net Banking,Product_4,Sports,12001,44,Male,Mumbai,Premium,2024-02-10,49392
O04043,C0393,P084,2024-01-03,4,27860,111440,Cash,Product_84,Fashion,18564,52,Female,Bangalore,Premium,2024-11-27,37184
O04044,C0469,P032,2024-09-23,3,12605,37815,UPI,Product_32,Beauty,24985,42,Male,Chennai,Premium,2024-01-17,-37140
O04045,C0194,P033,2024-12-26,3,5501,16503,Net Banking,Product_33,Sports,46502,49,Female,Delhi,Budget,2024-01-21,-123003
O04046,C0040,P005,2024-12-22,1,41858,41858,Net Banking,Product_5,Beauty,42359,51,Female,Mumbai,Budget,2024-12-19,-501
O04047,C0491,P042,2024-10-01,2,22938,45876,Cash,Product_42,Sports,36390,44,Female,Pune,Budget,2024-04-12,-26904
O04048,C0210,P034,2024-03-04,1,25464,25464,UPI,Product_34,Sports,31356,53,Male,Hyderabad,Regular,2024-02-17,-5892
O04049,C0097,P086,2024-01-01,5,36839,184195,Card,Product_86,Beauty,2611,40,Female,Pune,Budget,2024-09-18,171140
O04050,C0252,P028,2024-03-14,1,18305,18305,Net Banking,Product_28,Fashion,14973,50,Female,Mumbai,Regular,2024-09-03,3332
O04051,C0215,P027,2024-09-17,4,9802,39208,UPI,Product_27,Sports,24587,30,Male,Delhi,Regular,2024-07-31,-59140
O04052,C0135,P082,2024-05-18,3,45330,135990,Net Banking,Product_82,Beauty,16720,26,Female,Mumbai,Premium,2024-05-13,85830
O04053,C0060,P068,2024-10-30,5,16067,80335,Cash,Product_68,Beauty,25040,60,Female,Mumbai,Premium,2024-05-31,-44865
O04054,C0407,P028,2024-07-29,1,38705,38705,UPI,Product_28,Fashion,14973,59,Female,Bangalore,Regular,2024-10-17,23732
O04055,C0215,P064,2024-12-21,4,18047,72188,UPI,Product_64,Beauty,5023,30,Male,Delhi,Regular,2024-07-31,52096
O04056,C0292,P023,2024-10-01,2,34138,68276,Cash,Product_23,Sports,45462,60,Female,Bangalore,Premium,2024-12-17,-22648
O04057,C0481,P079,2024-05-18,5,30775,153875,Cash,Product_79,Sports,44638,53,Female,Bangalore,Premium,2024-10-20,-69315
O04058,C0387,P045,2024-12-27,1,57077,57077,Card,Product_45,Home,11283,58,Male,Hyderabad,Budget,2024-06-19,45794
O04059,C0426,P099,2024-08-20,3,36234,108702,Card,Product_99,Sports,48440,55,Male,Mumbai,Regular,2024-09-14,-36618
O04060,C0434,P063,2024-05-16,1,30721,30721,Card,Product_63,Electronics,35965,23,Male,Chennai,Budget,2024-05-15,-5244
O04061,C0011,P083,2024-10-10,4,53824,215296,UPI,Product_83,Fashion,23185,52,Male,Pune,Premium,2024-10-09,122556
O04062,C0404,P014,2024-05-18,4,55994,223976,UPI,Product_14,Home,49898,22,Female,Bangalore,Budget,2024-12-13,24384
O04063,C0104,P040,2024-09-14,2,39708,79416,UPI,Product_40,Sports,5618,53,Male,Mumbai,Regular,2024-12-06,68180
O04064,C0260,P064,2024-08-28,2,36938,73876,Net Banking,Product_64,Beauty,5023,22,Female,Chennai,Regular,2024-11-28,63830
O04065,C0334,P096,2024-04-23,3,34552,103656,Card,Product_96,Electronics,14738,46,Female,Chennai,Regular,2024-03-18,59442
O04066,C0110,P052,2024-08-31,3,50871,152613,Net Banking,Product_52,Sports,9147,58,Female,Delhi,Premium,2024-12-10,125172
O04067,C0008,P033,2024-01-05,1,16240,16240,UPI,Product_33,Sports,46502,39,Female,Mumbai,Premium,2024-06-21,-30262
O04068,C0319,P015,2024-09-19,3,13648,40944,Net Banking,Product_15,Home,22102,52,Male,Hyderabad,Budget,2024-12-08,-25362
O04069,C0497,P003,2024-03-06,2,36713,73426,Net Banking,Product_3,Fashion,44697,39,Female,Pune,Budget,2024-10-05,-15968
O04070,C0069,P045,2024-03-26,3,52611,157833,UPI,Product_45,Home,11283,26,Female,Pune,Regular,2024-02-07,123984
O04071,C0474,P034,2024-03-28,1,43939,43939,Card,Product_34,Sports,31356,31,Female,Chennai,Regular,2024-09-26,12583
O04072,C0458,P011,2024-11-30,5,3283,16415,Cash,Product_11,Electronics,16756,30,Female,Hyderabad,Premium,2024-01-24,-67365
O04073,C0231,P060,2024-05-17,2,1479,2958,Cash,Product_60,Electronics,38400,46,Male,Chennai,Regular,2024-01-15,-73842
O04074,C0034,P003,2024-12-19,1,47352,47352,Net Banking,Product_3,Fashion,44697,37,Male,Mumbai,Regular,2024-03-23,2655
O04075,C0354,P076,2024-10-16,3,7534,22602,Card,Product_76,Fashion,48200,51,Male,Chennai,Budget,2024-08-04,-121998
O04076,C0082,P035,2024-05-02,3,52169,156507,UPI,Product_35,Fashion,44022,53,Male,Delhi,Premium,2024-12-19,24441
O04077,C0031,P080,2024-11-11,4,47831,191324,Cash,Product_80,Sports,28295,59,Female,Delhi,Regular,2024-08-10,78144
O04078,C0051,P082,2024-05-21,2,10450,20900,Net Banking,Product_82,Beauty,16720,61,Male,Delhi,Regular,2024-06-22,-12540
O04079,C0015,P076,2024-03-18,5,32107,160535,Net Banking,Product_76,Fashion,48200,47,Female,Mumbai,Regular,2024-06-30,-80465
O04080,C0131,P074,2024-04-03,4,14414,57656,Card,Product_74,Beauty,35709,45,Female,Delhi,Regular,2024-06-21,-85180
O04081,C0192,P011,2024-06-01,4,56180,224720,Card,Product_11,Electronics,16756,36,Female,Delhi,Regular,2024-12-18,157696
O04082,C0095,P038,2024-12-21,1,18368,18368,Card,Product_38,Sports,29778,19,Male,Bangalore,Premium,2024-10-24,-11410
O04083,C0089,P054,2024-09-30,1,8070,8070,UPI,Product_54,Electronics,37456,44,Male,Bangalore,Premium,2024-12-25,-29386
O04084,C0019,P025,2024-09-26,3,26072,78216,Net Banking,Product_25,Electronics,45738,62,Male,Chennai,Regular,2024-01-29,-58998
O04085,C0051,P089,2024-01-26,4,15097,60388,Net Banking,Product_89,Electronics,4909,61,Male,Delhi,Regular,2024-06-22,40752
O04086,C0007,P020,2024-08-17,5,27172,135860,Card,Product_20,Electronics,4571,35,Male,Mumbai,Budget,2024-08-04,113005
O04087,C0029,P020,2024-10-31,1,3083,3083,Cash,Product_20,Electronics,4571,51,Female,Hyderabad,Premium,2024-12-14,-1488
O04088,C0400,P031,2024-07-31,4,59540,238160,Card,Product_31,Sports,49503,38,Female,Bangalore,Regular,2024-11-04,40148
O04089,C0036,P074,2024-07-28,3,13883,41649,UPI,Product_74,Beauty,35709,19,Male,Bangalore,Regular,2024-05-02,-65478
O04090,C0006,P044,2024-11-05,4,32181,128724,Cash,Product_44,Fashion,35670,62,Female,Mumbai,Regular,2024-10-28,-13956
O04091,C0016,P008,2024-05-04,1,33435,33435,Card,Product_8,Electronics,26769,31,Female,Chennai,Budget,2024-11-27,6666
O04092,C0171,P073,2024-08-24,1,2703,2703,Card,Product_73,Fashion,8274,32,Female,Mumbai,Regular,2024-01-08,-5571
O04093,C0316,P060,2024-01-18,1,13419,13419,Net Banking,Product_60,Electronics,38400,18,Male,Bangalore,Premium,2024-03-11,-24981
O04094,C0088,P021,2024-04-14,1,8153,8153,Net Banking,Product_21,Home,31000,44,Male,Mumbai,Budget,2024-06-19,-22847
O04095,C0290,P006,2024-02-08,5,31973,159865,Net Banking,Product_6,Sports,28529,44,Female,Pune,Regular,2024-07-31,17220
O04096,C0254,P019,2024-01-13,2,8861,17722,Cash,Product_19,Fashion,45901,27,Male,Chennai,Budget,2024-12-11,-74080
O04097,C0162,P091,2024-07-27,3,49724,149172,UPI,Product_91,Sports,29757,62,Female,Chennai,Budget,2024-09-08,59901
O04098,C0254,P015,2024-10-07,5,11956,59780,UPI,Product_15,Home,22102,27,Male,Chennai,Budget,2024-12-11,-50730
O04099,C0243,P001,2024-06-05,4,17831,71324,Card,Product_1,Home,1423,36,Female,Delhi,Budget,2024-07-21,65632
O04100,C0209,P007,2024-04-25,2,55070,110140,Cash,Product_7,Electronics,21991,56,Male,Chennai,Premium,2024-06-08,66158
O04101,C0151,P017,2024-03-14,2,24628,49256,UPI,Product_17,Home,1249,24,Female,Bangalore,Budget,2024-08-23,46758
O04102,C0332,P051,2024-06-24,1,10441,10441,Card,Product_51,Beauty,4146,29,Male,Chennai,Premium,2024-03-31,6295
O04103,C0110,P076,2024-02-12,3,50501,151503,Card,Product_76,Fashion,48200,58,Female,Delhi,Premium,2024-12-10,6903
O04104,C0489,P094,2024-05-19,1,39229,39229,Cash,Product_94,Beauty,26862,24,Female,Bangalore,Budget,2024-08-29,12367
O04105,C0380,P058,2024-04-02,4,58888,235552,Net Banking,Product_58,Home,26448,56,Male,Chennai,Budget,2024-10-21,129760
O04106,C0316,P003,2024-04-03,2,45197,90394,Net Banking,Product_3,Fashion,44697,18,Male,Bangalore,Premium,2024-03-11,1000
O04107,C0329,P081,2024-02-18,3,21696,65088,Card,Product_81,Fashion,25356,58,Male,Hyderabad,Budget,2024-04-09,-10980
O04108,C0473,P017,2024-02-10,4,27802,111208,Net Banking,Product_17,Home,1249,65,Male,Chennai,Premium,2024-09-22,106212
O04109,C0309,P039,2024-12-12,5,2579,12895,Card,Product_39,Home,46622,56,Male,Delhi,Premium,2024-03-21,-220215
