order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method
O04369,C0126,P036,2024-10-18,1,19839,19839,Card
O04370,C0305,P002,2024-12-25,1,40681,40681,Net Banking
O04371,C0202,P022,2024-03-09,4,3605,14420,Net Banking
O04372,C0205,P001,2024-06-24,3,55463,166389,UPI
O04373,C0493,P075,2024-04-09,3,29200,87600,Card
O04374,C0035,P062,2024-01-21,3,43402,130206,UPI
O04375,C0368,P030,2024-01-26,5,5906,29530,UPI
O04376,C0295,P029,2024-04-12,2,25296,50592,Card
O04377,C0069,P021,2024-08-25,3,55811,167433,UPI
O04378,C0045,P076,2024-01-03,2,26055,52110,UPI
O04379,C0215,P003,2024-08-24,5,10408,52040,Net Banking
O04380,C0338,P005,2024-05-23,3,27212,81636,Net Banking
O04381,C0057,P088,2024-01-29,4,55457,221828,Net Banking
O04382,C0500,P056,2024-05-24,2,26619,53238,Card
O04383,C0363,P068,2024-01-08,3,1676,5028,Cash
O04384,C0117,P060,2024-05-18,2,14099,28198,Net Banking
O04385,C0047,P057,2024-03-16,4,44190,176760,Card
O04386,C0345,P015,2024-04-11,2,57842,115684,Net Banking
O04387,C0059,P002,2024-05-24,5,17972,89860,UPI
O04388,C0495,P056,2024-04-12,3,9992,29976,UPI
O04389,C0200,P045,2024-05-27,3,59977,179931,UPI
O04390,C0469,P096,2024-04-01,2,31131,62262,Net Banking
O04391,C0241,P085,2024-07-04,4,35298,141192,Net Banking
O04392,C0487,P054,2024-12-20,1,28655,28655,Card
O04393,C0405,P033,2024-04-02,5,20157,100785,UPI
O04394,C0420,P036,2024-02-05,4,54008,216032,Net Banking
O04395,C0168,P044,2024-10-08,1,34528,34528,Net Banking
O04396,C0011,P012,2024-11-11,4,41614,166456,Card
O04397,C0089,P039,2024-03-27,2,3698,7396,Cash
O04398,C0287,P029,2024-05-16,4,21162,84648,Cash
O04399,C0040,P099,2024-04-22,4,12024,48096,Cash
O04400,C0177,P055,2024-04-10,3,53175,159525,Net Banking
O04401,C0294,P033,2024-01-06,4,38373,153492,Card
O04402,C0184,P038,2024-04-25,5,25230,126150,Net Banking
O04403,C0432,P098,2024-10-13,2,28395,56790,UPI
O04404,C0144,P089,2024-04-11,4,12334,49336,Net Banking
O04405,C0376,P091,2024-11-30,3,5143,15429,UPI
O04406,C0491,P001,2024-04-26,5,23210,116050,Cash
O04407,C0321,P041,2024-05-17,4,49622,198488,Card
O04408,C0047,P051,2024-06-13,3,16365,49095,UPI
O04409,C0428,P005,2024-04-22,5,52184,260920,Net Banking
O04410,C0274,P010,2024-08-06,3,45037,135111,UPI
O04411,C0157,P063,2024-02-18,4,49302,197208,Cash
O04412,C0114,P059,2024-05-14,5,35245,176225,Cash
O04413,C0109,P059,2024-07-11,1,26964,26964,UPI
O04414,C0278,P097,2024-11-29,4,56262,225048,Cash
O04415,C0450,P054,2024-07-31,3,59726,179178,Net Banking
O04416,C0068,P087,2024-04-29,4,50480,201920,Net Banking
O04417,C0284,P009,2024-06-01,3,44196,132588,UPI
O04418,C0266,P048,2024-11-07,5,49925,249625,UPI
O04419,C0481,P008,2024-08-31,2,30675,61350,Card
O04420,C0296,P015,2024-09-21,1,51926,51926,Cash
O04421,C0172,P006,2024-10-14,4,43586,174344,Net Banking
O04422,C0011,P038,2024-07-29,2,24811,49622,Net Banking
O04423,C0018,P044,2024-12-27,1,15935,15935,Card
O04424,C0228,P035,2024-09-17,4,39806,159224,Card
O04425,C0109,P004,2024-11-26,4,32656,130624,Net Banking
O04426,C0341,P028,2024-07-26,1,54570,54570,Net Banking
O04427,C0359,P016,2024-04-03,5,9889,49445,Card
O04428,C0216,P053,2024-11-24,4,38659,154636,Cash
O04429,C0398,P011,2024-09-19,5,2058,10290,Net Banking
O04430,C0261,P083,2024-06-17,5,29239,146195,Card
O04431,C0258,P098,2024-11-02,3,45318,135954,UPI
O04432,C0199,P061,2024-07-31,2,38528,77056,Card
O04433,C0156,P088,2024-09-20,2,46637,93274,Net Banking
O04434,C0205,P004,2024-11-22,3,53351,160053,Cash
O04435,C0435,P003,2024-03-11,3,38421,115263,Card
O04436,C0425,P016,2024-05-14,4,4845,19380,Net Banking
O04437,C0392,P090,2024-07-24,1,36721,36721,Net Banking
O04438,C0016,P053,2024-04-05,4,14496,57984,UPI
O04439,C0391,P009,2024-03-24,4,51004,204016,UPI
O04440,C0243,P025,2024-03-31,5,39099,195495,UPI
O04441,C0345,P073,2024-09-08,5,11468,57340,UPI
O04442,C0288,P020,2024-06-14,4,47034,188136,Card
O04443,C0396,P030,2024-08-22,4,6926,27704,UPI
O04444,C0274,P055,2024-05-14,3,41025,123075,Card
O04445,C0208,P076,2024-01-16,3,11337,34011,Card
O04446,C0368,P090,2024-12-17,5,36098,180490,Card
O04447,C0498,P012,2024-06-03,2,22419,44838,UPI
O04448,C0058,P037,2024-10-16,3,51796,155388,Net Banking
O04449,C0231,P004,2024-04-01,4,40243,160972,UPI
O04450,C0316,P044,2024-04-07,5,29782,148910,UPI
O04451,C0189,P034,2024-03-24,5,35766,178830,Cash
O04452,C0119,P072,2024-05-22,5,49660,248300,Card
O04453,C0416,P007,2024-12-21,2,52302,104604,UPI
O04454,C0239,P093,2024-07-31,5,8316,41580,Net Banking
O04455,C0258,P001,2024-07-11,4,42550,170200,Cash
O04456,C0340,P029,2024-11-26,1,23527,23527,UPI
O04457,C0053,P049,2024-10-24,3,58834,176502,Card
O04458,C0462,P084,2024-06-17,5,7104,35520,UPI
O04459,C0103,P058,2024-08-31,1,8499,8499,UPI
O04460,C0480,P077,2024-11-18,2,28018,56036,Cash
O04461,C0022,P058,2024-01-16,1,14342,14342,UPI
O04462,C0266,P082,2024-03-22,1,30770,30770,Net Banking
O04463,C0077,P068,2024-07-31,2,40363,80726,Card
O04464,C0334,P099,2024-06-02,3,55586,166758,Cash
O04465,C0386,P004,2024-03-16,1,30992,30992,Cash
O04466,C0488,P073,2024-11-27,2,43046,86092,Net Banking
O04467,C0324,P036,2024-08-02,1,5932,5932,UPI
O04468,C0217,P076,2024-11-03,1,48135,48135,Net Banking
O04469,C0440,P015,2024-08-29,2,53416,106832,Net Banking
O04470,C0201,P017,2024-01-17,1,37534,37534,Card
O04471,C0431,P003,2024-03-02,2,41953,83906,Net Banking
O04472,C0030,P082,2024-04-09,2,28608,57216,Cash
O04473,C0144,P035,2024-10-31,2,22368,44736,Net Banking
O04474,C0323,P084,2024-05-09,2,43069,86138,Cash
O04475,C0268,P088,2024-01-04,4,59981,239924,UPI
O04476,C0092,P002,2024-12-04,3,54117,162351,Card
O04477,C0153,P021,2024-07-27,3,15086,45258,UPI
O04478,C0300,P012,2024-08-22,2,15603,31206,Cash
O04479,C0128,P002,2024-05-16,2,37131,74262,Net Banking
O04480,C0208,P091,2024-11-08,1,17379,17379,Net Banking
O04481,C0333,P098,2024-03-08,4,1050,4200,Cash
O04482,C0125,P049,2024-12-19,3,9713,29139,Cash
O04483,C0022,P046,2024-12-23,3,15569,46707,Net Banking
O04484,C0131,P065,2024-09-29,1,46869,46869,Net Banking
O04485,C0405,P048,2024-01-09,3,45542,136626,Card
O04486,C0448,P052,2024-09-18,3,56076,168228,Card
O04487,C0061,P046,2024-09-12,5,30607,153035,Card
O04488,C0266,P048,2024-07-23,3,47681,143043,Net Banking
O04489,C0078,P026,2024-08-07,2,16127,32254,UPI
O04490,C0196,P052,2024-11-15,4,40604,162416,Net Banking
O04491,C0146,P075,2024-07-09,1,9476,9476,Cash
O04492,C0291,P063,2024-01-26,2,9840,19680,Cash
O04493,C0096,P078,2024-04-04,5,26359,131795,Card
O04494,C0493,P053,2024-03-06,5,41624,208120,UPI
O04495,C0197,P054,2024-08-20,4,5762,23048,Net Banking
O04496,C0091,P025,2024-11-08,3,25704,77112,Card
O04497,C0302,P095,2024-10-07,5,52847,264235,Card
O04498,C0111,P042,2024-09-01,5,49156,245780,Net Banking
O04499,C0285,P066,2024-09-10,4,47538,190152,Net Banking
O04500,C0313,P024,2024-08-10,3,52182,156546,UPI
O04501,C0155,P016,2024-09-25,2,17699,35398,Card
O04502,C0026,P067,2024-11-07,3,59668,179004,Card
O04503,C0049,P042,2024-09-27,2,40526,81052,Card
O04504,C0500,P098,2024-03-20,5,6546,32730,Card
O04505,C0207,P002,2024-02-04,1,1289,1289,Cash
O04506,C0153,P007,2024-03-16,4,27142,108568,UPI
O04507,C0490,P040,2024-01-18,2,56896,113792,Cash
O04508,C0375,P073,2024-06-02,1,15268,15268,UPI
O04509,C0009,P027,2024-10-21,5,54184,270920,Net Banking
O04510,C0165,P020,2024-03-08,5,31806,159030,UPI
O04511,C0303,P079,2024-11-25,5,29493,147465,Cash
O04512,C0427,P086,2024-03-22,4,20472,81888,Card
O04513,C0152,P002,2024-12-29,3,41703,125109,Card
O04514,C0029,P067,2024-06-21,2,16304,32608,Card
O04515,C0016,P073,2024-08-07,4,28959,115836,UPI
O04516,C0319,P034,2024-07-24,5,41661,208305,Card
O04517,C0469,P073,2024-01-18,5,54507,272535,Cash
O04518,C0206,P069,2024-01-03,2,58628,117256,UPI
O04519,C0243,P085,2024-11-17,3,17122,51366,UPI
O04520,C0230,P079,2024-02-21,4,27806,111224,Net Banking
O04521,C0293,P043,2024-11-29,4,11022,44088,Cash
O04522,C0435,P001,2024-06-06,3,17246,51738,Net Banking
O04523,C0132,P016,2024-04-25,2,21839,43678,UPI
O04524,C0337,P025,2024-11-12,4,44284,177136,Cash
O04525,C0436,P052,2024-01-27,1,1834,1834,Net Banking
O04526,C0251,P064,2024-03-27,2,43097,86194,UPI
O04527,C0255,P045,2024-08-02,1,15795,15795,UPI
O04528,C0388,P074,2024-03-16,2,3948,7896,Cash
O04529,C0427,P080,2024-02-06,5,40165,200825,Card
O04530,C0265,P062,2024-08-23,2,14760,29520,UPI
O04531,C0098,P039,2024-05-30,2,54108,108216,Cash
O04532,C0141,P058,2024-11-07,3,37041,111123,UPI
O04533,C0400,P035,2024-01-14,4,29262,117048,Net Banking
O04534,C0384,P069,2024-03-06,4,57754,231016,Card
O04535,C0162,P009,2024-08-28,1,46339,46339,Net Banking
O04536,C0165,P010,2024-08-29,5,5672,28360,UPI
O04537,C0471,P089,2024-07-01,5,56923,284615,UPI
O04538,C0248,P089,2024-03-26,2,44084,88168,Cash
O04539,C0041,P035,2024-04-08,3,26134,78402,Cash
O04540,C0019,P078,2024-06-30,1,37591,37591,UPI
O04541,C0177,P045,2024-02-10,5,49626,248130,UPI
O04542,C0165,P058,2024-11-13,3,18776,56328,Net Banking
O04543,C0343,P047,2024-12-07,2,40470,80940,UPI
O04544,C0472,P051,2024-09-08,1,43376,43376,Net Banking
O04545,C0002,P007,2024-10-27,3,1741,5223,Card
O04546,C0457,P002,2024-06-08,3,21901,65703,UPI
O04547,C0277,P036,2024-05-07,1,50882,50882,Card
O04548,C0092,P011,2024-12-14,5,2581,12905,Card
O04549,C0302,P049,2024-03-23,4,51393,205572,UPI
O04550,C0123,P066,2024-10-05,3,54789,164367,Net Banking
O04551,C0351,P036,2024-08-15,1,44258,44258,UPI
O04552,C0078,P051,2024-11-07,3,11318,33954,Cash
O04553,C0047,P049,2024-08-11,3,46354,139062,Card
O04554,C0444,P027,2024-08-01,2,23449,46898,Card
O04555,C0103,P008,2024-08-27,2,40642,81284,Cash
O04556,C0135,P003,2024-01-28,5,34241,171205,Net Banking
O04557,C0250,P006,2024-11-05,5,48175,240875,Net Banking
O04558,C0497,P006,2024-01-22,5,12022,60110,UPI
O04559,C0307,P090,2024-10-03,5,7072,35360,Cash
O04560,C0444,P029,2024-04-12,1,7021,7021,Card
O04561,C0416,P050,2024-02-19,4,7570,30280,Cash
O04562,C0276,P036,2024-10-14,5,23184,115920,UPI
O04563,C0176,P021,2024-04-05,4,16792,67168,UPI
O04564,C0058,P077,2024-05-31,4,3119,12476,Net Banking
O04565,C0409,P088,2024-01-10,2,10616,21232,Cash
O04566,C0116,P077,2024-01-04,4,45441,181764,Net Banking
O04567,C0245,P035,2024-05-22,3,47607,142821,Cash
O04568,C0246,P093,2024-09-29,1,57593,57593,Card
O04569,C0471,P082,2024-08-15,2,6238,12476,UPI
O04570,C0149,P050,2024-11-12,1,54927,54927,Cash
O04571,C0374,P032,2024-08-03,5,18845,94225,Net Banking
O04572,C0412,P050,2024-07-27,4,9668,38672,Card
O04573,C0128,P042,2024-01-02,5,25636,128180,Cash
O04574,C0119,P002,2024-07-15,2,50089,100178,UPI
O04575,C0379,P069,2024-03-07,3,2077,6231,Cash
O04576,C0249,P072,2024-04-20,4,1389,5556,Net Banking
O04577,C0265,P052,2024-01-27,1,22669,22669,Net Banking
O04578,C0122,P006,2024-05-02,4,26939,107756,Net Banking
O04579,C0425,P002,2024-03-07,3,3884,11652,UPI
O04580,C0332,P082,2024-01-05,4,18431,73724,UPI
O04581,C0006,P028,2024-10-30,5,3870,19350,UPI
O04582,C0085,P008,2024-01-15,2,42883,85766,Card
O04583,C0187,P018,2024-05-14,1,40866,40866,Cash
O04584,C0081,P089,2024-08-23,2,51291,102582,Cash
O04585,C0292,P060,2024-04-28,5,25029,125145,UPI
O04586,C0295,P084,2024-01-22,2,26717,53434,UPI
O04587,C0320,P092,2024-01-23,5,29205,146025,Card
O04588,C0442,P060,2024-09-09,3,54393,163179,Cash
O04589,C0339,P042,2024-05-19,3,54170,162510,Card
O04590,C0023,P041,2024-10-12,3,49966,149898,Cash
O04591,C0356,P037,2024-09-20,3,15754,47262,UPI
O04592,C0064,P072,2024-10-14,1,42328,42328,UPI
O04593,C0368,P071,2024-06-27,5,26512,132560,Cash
O04594,C0272,P028,2024-05-24,3,59085,177255,Cash
O04595,C0204,P052,2024-03-26,2,57816,115632,Cash
O04596,C0077,P016,2024-09-10,4,41404,165616,UPI
O04597,C0162,P090,2024-01-07,4,25896,103584,Card
O04598,C0497,P053,2024-08-03,1,54140,54140,Card
O04599,C0159,P070,2024-08-17,4,2997,11988,UPI
O04600,C0152,P058,2024-08-03,2,50661,101322,Net Banking
O04601,C0009,P017,2024-02-02,2,24155,48310,Cash
O04602,C0259,P047,2024-07-10,1,5653,5653,Card
O04603,C0349,P001,2024-04-27,1,29915,29915,UPI
O04604,C0217,P064,2024-08-04,1,21711,21711,UPI
O04605,C0178,P068,2024-02-01,4,38491,153964,Cash
O04606,C0067,P023,2024-02-08,3,20806,62418,Card
O04607,C0126,P076,2024-08-14,3,21158,63474,Cash
O04608,C0029,P091,2024-07-06,4,18315,73260,Card
O04609,C0050,P088,2024-08-27,3,46507,139521,UPI
O04610,C0164,P093,2024-10-20,4,9068,36272,UPI
O04611,C0389,P083,2024-10-21,5,42761,213805,Net Banking
O04612,C0223,P096,2024-07-26,3,56549,169647,Card
O04613,C0220,P043,2024-03-04,4,59010,236040,Card
O04614,C0100,P042,2024-05-15,5,33433,167165,Net Banking
O04615,C0203,P071,2024-12-17,1,25527,25527,Net Banking
O04616,C0026,P099,2024-12-21,2,16917,33834,Net Banking
O04617,C0434,P061,2024-05-15,1,36524,36524,Card
O04618,C0439,P001,2024-04-05,1,37940,37940,Card
O04619,C0014,P078,2024-09-07,3,29343,88029,Card
O04620,C0112,P025,2024-12-27,2,46233,92466,Net Banking
O04621,C0109,P088,2024-10-16,2,14784,29568,Net Banking
O04622,C0149,P034,2024-10-14,1,13192,13192,Card
O04623,C0165,P031,2024-07-21,2,54443,108886,Net Banking
O04624,C0193,P080,2024-04-05,5,43778,218890,Cash
O04625,C0085,P057,2024-11-14,4,16516,66064,Card
O04626,C0115,P093,2024-06-22,5,57850,289250,Card
O04627,C0024,P018,2024-04-03,2,45958,91916,UPI
O04628,C0295,P013,2024-01-01,3,46137,138411,UPI
O04629,C0217,P079,2024-03-30,2,15939,31878,Cash
O04630,C0151,P018,2024-09-10,2,20459,40918,UPI
O04631,C0310,P076,2024-11-07,5,10787,53935,UPI
O04632,C0410,P087,2024-06-13,4,22718,90872,UPI
O04633,C0169,P035,2024-07-18,3,9312,27936,UPI
O04634,C0469,P057,2024-10-18,3,29601,88803,UPI
O04635,C0104,P071,2024-01-16,2,9147,18294,UPI
O04636,C0367,P051,2024-04-19,3,17112,51336,Card
O04637,C0095,P100,2024-03-18,4,41987,167948,Card
O04638,C0253,P058,2024-04-21,4,31596,126384,Card
O04639,C0481,P010,2024-09-16,4,59110,236440,UPI
O04640,C0489,P051,2024-09-01,4,20578,82312,UPI
O04641,C0474,P057,2024-10-12,1,14587,14587,Cash
O04642,C0027,P031,2024-01-18,4,53269,213076,Cash
O04643,C0315,P041,2024-09-14,2,41888,83776,Cash
O04644,C0070,P081,2024-01-20,3,6558,19674,Net Banking
O04645,C0406,P091,2024-01-28,3,48705,146115,Card
O04646,C0460,P064,2024-12-11,3,2212,6636,Net Banking
O04647,C0243,P098,2024-03-26,3,34183,102549,Net Banking
O04648,C0233,P054,2024-10-18,2,25330,50660,UPI
O04649,C0432,P056,2024-01-21,2,1903,3806,Card
O04650,C0362,P052,2024-09-17,2,53746,107492,Cash
O04651,C0325,P052,2024-02-06,3,27976,83928,Cash
O04652,C0294,P058,2024-10-31,3,21647,64941,Net Banking
O04653,C0331,P076,2024-09-24,2,7847,15694,Card
O04654,C0301,P090,2024-09-05,5,45524,227620,Cash
O04655,C0432,P077,2024-11-02,1,17887,17887,Net Banking
O04656,C0018,P076,2024-06-10,5,59244,296220,Cash
O04657,C0008,P037,2024-12-04,5,47019,235095,Card
O04658,C0074,P054,2024-04-20,4,20437,81748,Card
O04659,C0068,P096,2024-05-11,2,39697,79394,Net Banking
O04660,C0052,P017,2024-10-07,1,11285,11285,UPI
O04661,C0339,P014,2024-05-27,3,41364,124092,Cash
O04662,C0117,P033,2024-12-24,1,1267,1267,UPI
O04663,C0094,P088,2024-12-23,4,29635,118540,Card
O04664,C0071,P025,2024-12-26,5,35803,179015,Cash
O04665,C0481,P064,2024-11-22,3,12313,36939,Card
O04666,C0175,P051,2024-09-15,4,49924,199696,Net Banking
O04667,C0033,P066,2024-03-13,5,35495,177475,Card
O04668,C0105,P058,2024-10-06,5,43137,215685,Net Banking
O04669,C0030,P043,2024-05-28,5,56562,282810,UPI
O04670,C0199,P067,2024-12-23,1,26193,26193,UPI
O04671,C0375,P026,2024-11-24,3,38718,116154,Cash
O04672,C0206,P040,2024-10-21,4,49994,199976,Cash
O04673,C0201,P004,2024-08-07,3,34771,104313,Net Banking
O04674,C0320,P035,2024-07-17,5,51793,258965,Card
O04675,C0453,P087,2024-01-02,5,16823,84115,Net Banking
O04676,C0079,P026,2024-03-02,4,53689,214756,UPI
O04677,C0430,P070,2024-03-13,1,38613,38613,Net Banking
O04678,C0043,P050,2024-01-04,4,9677,38708,UPI
O04679,C0215,P042,2024-08-18,3,21883,65649,Net Banking
O04680,C0487,P036,2024-12-06,3,33719,101157,Net Banking
O04681,C0166,P042,2024-09-09,3,59226,177678,Cash
O04682,C0052,P023,2024-08-08,3,31818,95454,Cash
O04683,C0003,P001,2024-09-25,1,26324,26324,Net Banking
O04684,C0173,P067,2024-09-28,4,53976,215904,Card
O04685,C0150,P088,2024-02-06,1,24423,24423,Net Banking
O04686,C0196,P046,2024-02-24,3,22305,66915,Card
O04687,C0090,P033,2024-02-05,3,18040,54120,Net Banking
O04688,C0478,P038,2024-04-13,1,10418,10418,Card
O04689,C0271,P053,2024-01-09,5,28905,144525,Card
O04690,C0429,P041,2024-01-22,4,57836,231344,UPI
O04691,C0232,P003,2024-04-09,2,27752,55504,UPI
O04692,C0452,P080,2024-05-17,3,54076,162228,Card
O04693,C0470,P028,2024-07-29,5,43138,215690,UPI
O04694,C0089,P006,2024-01-25,3,48927,146781,Card
O04695,C0016,P078,2024-02-05,3,49936,149808,Card
O04696,C0138,P086,2024-10-25,5,1794,8970,Net Banking
O04697,C0327,P009,2024-11-01,5,32170,160850,Net Banking
O04698,C0445,P074,2024-05-19,4,9842,39368,Cash
O04699,C0079,P072,2024-04-17,3,8177,24531,Cash
O04700,C0200,P079,2024-01-07,3,35513,106539,Cash
O04701,C0163,P006,2024-06-30,4,14411,57644,Net Banking
O04702,C0385,P089,2024-09-17,4,20605,82420,UPI
O04703,C0294,P042,2024-11-23,4,42957,171828,Card
O04704,C0294,P033,2024-06-21,1,59213,59213,UPI
O04705,C0072,P085,2024-03-27,4,1071,4284,Cash
O04706,C0139,P019,2024-04-29,1,53522,53522,UPI
O04707,C0182,P068,2024-03-12,5,50984,254920,Cash
O04708,C0267,P036,2024-01-09,5,56150,280750,Net Banking
O04709,C0098,P040,2024-04-26,2,3678,7356,UPI
O04710,C0289,P096,2024-08-23,4,44580,178320,Net Banking
O04711,C0147,P069,2024-07-04,4,31164,124656,Cash
O04712,C0490,P015,2024-09-19,3,5370,16110,Net Banking
O04713,C0378,P035,2024-03-22,5,48293,241465,Card
O04714,C0002,P065,2024-03-07,5,50454,252270,Cash
O04715,C0403,P083,2024-07-21,5,58264,291320,Cash
O04716,C0055,P074,2024-05-05,4,11431,45724,Card
O04717,C0087,P055,2024-11-25,1,49288,49288,Cash
O04718,C0370,P071,2024-11-14,4,47952,191808,Cash
O04719,C0085,P059,2024-09-03,4,55961,223844,Cash
O04720,C0476,P067,2024-08-15,2,7465,14930,Card
O04721,C0359,P001,2024-04-03,4,27401,109604,Card
O04722,C0337,P083,2024-02-17,1,25348,25348,UPI
O04723,C0240,P070,2024-05-30,5,10802,54010,Card
O04724,C0454,P049,2024-06-23,3,54851,164553,Cash
O04725,C0213,P080,2024-01-12,5,39910,199550,Net Banking
O04726,C0476,P020,2024-08-23,2,9750,19500,Card
O04727,C0113,P084,2024-08-18,4,8801,35204,UPI
O04728,C0078,P022,2024-12-13,2,31901,63802,UPI
O04729,C0019,P091,2024-05-19,4,21732,86928,Net Banking
O04730,C0029,P086,2024-08-26,5,19387,96935,Net Banking
O04731,C0298,P042,2024-11-17,3,5626,16878,Net Banking
O04732,C0216,P064,2024-04-13,3,21570,64710,UPI
O04733,C0420,P070,2024-12-16,5,41915,209575,UPI
O04734,C0432,P058,2024-09-20,2,31328,62656,UPI
O04735,C0181,P075,2024-09-09,1,21998,21998,UPI
O04736,C0286,P075,2024-09-18,3,25221,75663,Net Banking
O04737,C0086,P052,2024-09-15,5,14768,73840,Cash
O04738,C0282,P066,2024-04-15,4,27936,111744,UPI
O04739,C0441,P020,2024-09-02,1,45908,45908,Net Banking
O04740,C0041,P020,2024-07-23,2,39907,79814,UPI
O04741,C0093,P015,2024-11-19,5,2825,14125,Cash
O04742,C0378,P012,2024-10-06,5,58572,292860,UPI
O04743,C0080,P073,2024-11-25,5,35274,176370,Net Banking
O04744,C0434,P084,2024-03-09,1,34472,34472,UPI
O04745,C0333,P063,2024-07-17,1,27331,27331,UPI
O04746,C0448,P016,2024-10-27,1,30798,30798,Card
O04747,C0113,P062,2024-10-11,2,39632,79264,Card
O04748,C0199,P071,2024-04-28,5,59554,297770,Card
O04749,C0141,P091,2024-08-11,5,44434,222170,Cash
O04750,C0312,P059,2024-12-31,1,16899,16899,Cash
O04751,C0023,P054,2024-08-23,4,22489,89956,Net Banking
O04752,C0442,P067,2024-06-22,2,13517,27034,Cash
O04753,C0354,P058,2024-09-06,1,53452,53452,Net Banking
O04754,C0121,P095,2024-03-28,1,51196,51196,Card
O04755,C0052,P042,2024-11-19,3,23299,69897,UPI
O04756,C0349,P099,2024-12-12,3,29834,89502,UPI
O04757,C0184,P017,2024-09-01,1,35393,35393,Card
O04758,C0265,P036,2024-01-23,3,18262,54786,Cash
O04759,C0189,P066,2024-02-23,5,14712,73560,UPI
O04760,C0160,P009,2024-09-04,3,59180,177540,UPI
O04761,C0334,P090,2024-03-19,1,50318,50318,Card
O04762,C0332,P042,2024-07-24,1,14005,14005,Net Banking
O04763,C0059,P042,2024-09-30,4,54682,218728,UPI
O04764,C0381,P005,2024-08-12,5,42868,214340,Net Banking
O04765,C0317,P058,2024-03-13,5,4502,22510,Card
O04766,C0328,P039,2024-08-06,3,24406,73218,Cash
O04767,C0135,P053,2024-05-30,4,38650,154600,UPI
O04768,C0469,P098,2024-08-04,2,54700,109400,Net Banking
O04769,C0489,P039,2024-08-09,1,5351,5351,Card
O04770,C0481,P018,2024-09-02,5,21925,109625,Card
O04771,C0389,P064,2024-04-16,5,44378,221890,UPI
O04772,C0182,P075,2024-08-19,4,24989,99956,Card
O04773,C0308,P091,2024-08-12,2,44420,88840,Card
O04774,C0054,P066,2024-04-16,4,37671,150684,UPI
O04775,C0070,P073,2024-10-13,1,22720,22720,Cash
O04776,C0472,P091,2024-03-24,3,43109,129327,Card
O04777,C0117,P023,2024-07-11,3,6929,20787,Cash
O04778,C0036,P071,2024-05-10,3,42079,126237,Card
O04779,C0299,P056,2024-08-26,4,2570,10280,Card
O04780,C0154,P038,2024-08-29,4,56480,225920,Cash
O04781,C0200,P023,2024-11-19,1,23634,23634,Cash
O04782,C0279,P037,2024-09-06,1,42098,42098,Cash
O04783,C0380,P079,2024-02-02,1,28832,28832,Net Banking
O04784,C0002,P044,2024-03-25,1,11588,11588,UPI
O04785,C0263,P086,2024-10-16,1,27508,27508,UPI
O04786,C0331,P037,2024-06-02,1,15937,15937,Cash
O04787,C0342,P062,2024-01-30,4,46812,187248,Cash
O04788,C0419,P072,2024-09-06,2,46481,92962,Net Banking
O04789,C0148,P004,2024-03-05,2,39763,79526,Net Banking
O04790,C0148,P086,2024-01-15,2,14191,28382,Card
O04791,C0218,P082,2024-01-16,3,50093,150279,Net Banking
O04792,C0363,P024,2024-04-06,1,37557,37557,Net Banking
O04793,C0194,P058,2024-11-03,4,9068,36272,Net Banking
O04794,C0213,P053,2024-01-01,4,6109,24436,Card
O04795,C0161,P096,2024-05-22,4,16762,67048,Card
O04796,C0416,P005,2024-03-06,2,52998,105996,Card
O04797,C0349,P090,2024-11-10,2,18607,37214,UPI
O04798,C0038,P027,2024-10-10,4,28746,114984,Card
O04799,C0457,P054,2024-11-12,4,24467,97868,UPI
O04800,C0049,P061,2024-02-06,4,41256,165024,Cash
O04801,C0077,P082,2024-07-25,3,19093,57279,UPI
O04802,C0141,P038,2024-03-25,1,41421,41421,Card
O04803,C0126,P100,2024-08-22,3,5106,15318,Cash
O04804,C0436,P051,2024-06-06,3,29461,88383,Card
O04805,C0445,P049,2024-10-08,1,8211,8211,Net Banking
O04806,C0127,P063,2024-04-21,2,25878,51756,UPI
O04807,C0291,P075,2024-11-25,3,49173,147519,Net Banking
O04808,C0458,P079,2024-10-25,3,24331,72993,Card
O04809,C0328,P024,2024-08-12,4,45912,183648,Net Banking
O04810,C0436,P034,2024-11-07,1,20571,20571,UPI
O04811,C0014,P028,2024-01-02,5,22192,110960,Card
O04812,C0381,P043,2024-04-16,3,5164,15492,Cash
O04813,C0400,P037,2024-10-08,3,58344,175032,Net Banking
O04814,C0247,P019,2024-10-01,2,35959,71918,Card
